,AC-mean,AC-10_moving_average,AC-se,AC-upper,AC-lower,HRS-mean,HRS-10_moving_average,HRS-se,HRS-upper,HRS-lower,RRS-mean,RRS-10_moving_average,RRS-se,RRS-upper,RRS-lower,NRS-mean,NRS-10_moving,NRS-se,NRS-upper,NRS-lower,SARSA-RS-mean,SARSA-RS-se,SARSA-RS-10_moving,SARSA-RS-upper,SARSA-RS-lower
80,4086.74,4252.811,411.7368705,4664.547871,3841.07413,2858.592,2983.1644,109.824420069199,3092.9888200692,2873.3399799308,3092.86934673367,3153.61618090452,116.46103340051,3270.07721430503,3037.15514750401,3443.068627,3591.682353,389.6035928,3981.285946,3202.07876,4149.35,411.398272814799,3830.372,4241.7702728148,3418.9737271852
81,4351.25,4255.962,432.3477185,4688.309719,3823.614282,3083.362,3001.0894,114.118484843412,3115.20788484341,2886.97091515659,3137.12763819095,3164.01768844221,115.139381041104,3279.15706948332,3048.87830740111,3620.901961,3646.793137,394.368391,4041.161528,3252.424746,3742.68,402.228019133426,3789.462,4191.69001913343,3387.23398086657
82,4122.46,4222.113,418.9279108,4641.040911,3803.185089,3070.414,2975.8543,113.471410216865,3089.32571021686,2862.38288978314,3135.62914572864,3167.81557788945,114.862337245139,3282.67791513459,3052.95324064431,3273.54902,3679.288235,364.0302219,4043.318457,3315.258013,4057.03,398.161745891039,3879.984,4278.14574589104,3481.82225410896
83,4684.75,4218.488,430.9002937,4649.388294,3787.587706,2928.173,2975.2414,111.185863818523,3086.42726381852,2864.05553618148,3062.2432160804,3177.27336683417,113.553109736064,3290.82647657024,3063.72025709811,3514.196078,3734.801961,382.5835258,4117.385487,3352.218435,3899.29,385.607170652985,3824.602,4210.20917065299,3438.99482934702
84,4212.19,4116.367,413.8001766,4530.167177,3702.566823,2978.466,2984.309,110.718199754349,3095.02719975435,2873.59080024565,3187.29748743719,3178.81155778894,116.02466347386,3294.83622126281,3062.78689431508,3500.480392,3801.330392,382.7102759,4184.040668,3418.620116,3859.74,399.683523708446,3830.697,4230.38052370845,3431.01347629155
85,4457.74,4110.324,415.9164547,4526.240455,3694.407545,2875.193,2993.5511,109.482841659097,3103.0339416591,2884.0682583409,3190.74472361809,3168.62301507538,115.723544528646,3284.34655960402,3052.89947054673,3784.362745,3817.330392,381.8577366,4199.188129,3435.472656,3526.79,385.235385263348,3819.638,4204.87338526335,3434.40261473665
86,4123.89,4100.832,405.3337943,4506.165794,3695.498206,3009.811,3017.8561,111.940030906191,3129.79613090619,2905.91606909381,3146.92060301508,3171.54763819095,114.48383063035,3286.0314688213,3057.0638075606,3315.970588,3855.569608,366.1131308,4221.682739,3489.456477,3833.97,418.005898392595,3837.503,4255.50889839259,3419.4971016074
87,4186.55,4077.814,411.048443,4488.862443,3666.765557,3054.035,3017.6519,113.5482340936,3131.2001340936,2904.1036659064,3275.65929648241,3159.87869346734,117.734816801133,3277.61351026847,3042.1438766662,3903.401961,3894.787255,390.2698468,4285.057102,3504.517408,3519.31,393.307412768943,3856.738,4250.04541276894,3463.43058723106
88,4331.31,4059.964,427.1476301,4487.11163,3632.81637,2983.001,3007.8991,112.379795003368,3120.27889500337,2895.51930499663,3130.87638190955,3146.32170854271,116.104031399493,3262.42573994221,3030.21767714322,3876.72549,3872.521569,404.8414286,4277.362997,3467.68014,3781.07,421.621453736643,3893.241,4314.86245373664,3471.61954626336
89,3971.23,4050.07,391.5086614,4441.578661,3658.561339,2990.597,3016.1255,113.350232688737,3129.47573268874,2902.77526731126,3176.79396984925,3135.88954773869,116.113299342273,3252.00284708097,3019.77624839642,3684.166667,3854.430392,389.5422621,4243.972654,3464.88813,3934.49,406.105695477175,3881.305,4287.41069547717,3475.19930452282
90,4118.25,4035.747,407.3064191,4443.053419,3628.440581,3037.842,3009.0191,114.7616444943,3123.7807444943,2894.2574555057,3196.88442211055,3126.29718592965,116.226599157277,3242.52378508692,3010.07058677237,3994.176471,3883.10098,389.4796703,4272.580651,3493.62131,3740.25,381.317425873772,3916.091,4297.40842587377,3534.77357412623
91,4012.76,4008.084,412.5837503,4420.66775,3595.50025,2831.011,3024.739,112.103565585039,3136.84256558504,2912.63543441496,3175.10653266332,3116.2327638191,115.95562565586,3232.18838947496,3000.27713816324,3945.852941,3868.543137,384.883057,4253.426194,3483.66008,4647.9,427.71809886887,3961.705,4389.42309886887,3533.98690113113
92,4086.21,4013.059,412.8736837,4425.932684,3600.185316,3064.285,3047.5002,113.666432449405,3161.1666324494,2933.8337675506,3230.20703517588,3107.09105527638,116.907679393723,3223.9987346701,2990.18337588266,3828.686275,3842.917647,382.7274152,4225.645062,3460.190232,3503.21,385.533176080866,3897.38,4282.91317608087,3511.84682391913
93,3663.54,3990.009,402.5717152,4392.580715,3587.437285,3018.849,3055.0767,113.272334346031,3168.34903434603,2941.80436565397,3077.62512562814,3085.41959798995,115.118697413809,3200.53829540376,2970.30090057614,4179.480392,3778.92451,400.6112491,4179.535759,3378.313261,3960.24,396.114241884838,3922.181,4318.29524188484,3526.06675811516
94,4151.76,4054.677,409.9648973,4464.641897,3644.712103,3070.887,3056.5895,115.230986701629,3171.82048670163,2941.35851329837,3085.41206030151,3078.29165829146,115.267454965148,3193.55911325661,2963.02420332631,3660.480392,3762.708824,386.2351579,4148.943981,3376.473666,3749.15,399.817290615351,3935.069,4334.88629061535,3535.25170938465
95,4362.82,4022.387,407.257111,4429.644111,3615.129889,3118.243,3057.556,117.525373694156,3175.08137369416,2940.03062630584,3219.99095477387,3091.46391959799,117.63984126623,3209.10376086422,2973.82407833176,4166.754902,3792.101961,392.0294699,4184.131431,3400.072491,3705.44,420.590501633121,3976.53,4397.12050163312,3555.93949836688
96,3893.71,3970.329,402.6747264,4373.003726,3567.654274,3007.769,3056.1831,113.406773244101,3169.5898732441,2942.7763267559,3030.23115577889,3073.51829145729,114.995534395119,3188.5138258524,2958.52275706217,3708.147059,3779.144118,393.502809,4172.646927,3385.641309,4026.32,406.855534773708,4011.267,4418.12253477371,3604.41146522629
97,4008.05,3960.719,411.9942765,4372.713277,3548.724724,2956.507,3047.564,112.330037647777,3159.89403764778,2935.23396235222,3140.08944723618,3080.9783919598,116.955343421231,3197.93373538103,2964.02304853857,3680.745098,3790.562745,388.4200189,4178.982764,3402.142726,3884.34,407.236634211609,3998.204,4405.44063421161,3590.96736578839
98,4232.37,3934.845,398.202906,4333.047906,3536.642094,3065.265,3071.6287,115.708399136688,3187.33709913669,2955.92030086331,3026.55477386935,3072.44753768844,112.580078359127,3185.02761604757,2959.86745932932,3695.813725,3817.207843,385.9990818,4203.206925,3431.208761,3661.71,402.302848435106,3988.712,4391.01484843511,3586.40915156489
99,3828,3872.599,375.2002196,4247.79922,3497.39878,2919.533,3067.4774,112.262024277629,3179.73942427763,2955.21537572237,3080.87035175879,3091.00140703518,114.45377353933,3205.45518057451,2976.54763349585,3970.872549,3796.489216,395.3690966,4191.858312,3401.120119,4282.35,412.754201280859,3962.947,4375.70120128086,3550.19279871914
100,3841.62,3877.072,406.7111616,4283.783162,3470.360838,3195.041,3082.2093,117.131759720918,3199.34105972092,2965.07754027908,3096.24020100502,3098.11557788945,114.896908913507,3213.01248680295,2983.21866897594,3848.598039,3761.491176,395.6632238,4157.1544,3365.827953,4196.39,417.465605743755,3921.191,4338.65660574375,3503.72539425625
101,4062.51,3892.609,407.6733669,4300.282367,3484.935633,3058.623,3062.089,114.616739025637,3176.70573902564,2947.47226097436,3083.68944723618,3097.19467336683,114.464653823193,3211.65932719003,2982.73001954364,3689.598039,3771.715686,390.010592,4161.726278,3381.705094,4004.65,416.278378341945,3873.107,4289.38537834195,3456.82862165805
102,3855.71,3841.922,412.1188577,4254.040858,3429.803142,3140.05,3059.3753,114.570116398213,3173.94541639821,2944.80518360179,3013.49246231156,3102.10462311558,114.351907492603,3216.45653060818,2987.75271562298,3188.754902,3730.619608,360.085905,4090.705513,3370.533703,3751.22,401.264100208329,3825.166,4226.43010020833,3423.90189979167
103,4310.22,3761.215,411.1535532,4172.368553,3350.061447,3033.977,3034.2836,113.64573106136,3147.92933106136,2920.63786893864,3006.34572864322,3112.5040201005,112.883059703931,3225.38707980443,2999.62096039657,4017.323529,3804.935294,398.4434744,4203.378768,3406.49182,4089.12,406.517491943459,3805.509,4212.02649194346,3398.99150805654
104,3828.86,3699.665,412.0182057,4111.683206,3287.646794,3080.552,3025.061,113.300128981816,3138.36112898182,2911.76087101818,3217.13467336683,3118.69065326633,117.046513903503,3235.73716716983,3001.64413936283,3954.411765,3804.55,382.198615,4186.748615,3422.351385,4163.76,422.255156065619,3789.349,4211.60415606562,3367.09384393438
105,3842.24,3721.007,408.0458384,4129.052838,3312.961162,3104.514,3017.2265,114.865350536199,3132.0918505362,2902.3611494638,3040.53467336683,3122.28180904523,114.292234320371,3236.5740433656,3007.98957472485,4037.176471,3756.052941,384.8522114,4140.905153,3371.20073,4052.81,413.523438197885,3763.561,4177.08443819789,3350.03756180212
106,3797.61,3727.282,397.1729928,4124.454993,3330.109007,2921.578,3005.7377,113.506988674337,3119.24468867434,2892.23071132566,3104.83216080402,3132.85477386935,115.667005307197,3248.52177917654,3017.18776856215,3822.333333,3735.782353,381.5242302,4117.306583,3354.258123,3895.69,406.422957199762,3719.188,4125.61095719976,3312.76504280024
107,3749.31,3715.381,393.6497747,4109.030775,3321.731225,3197.154,3004.0397,115.142375901681,3119.18207590168,2888.89732409832,3054.78090452261,3122.7456281407,112.892040422811,3235.63766856351,3009.85358771789,3947.196078,3709.366667,365.0090496,4074.375716,3344.357617,3789.42,387.186623007562,3714.798,4101.98462300756,3327.61137699244
108,3609.91,3704.226,384.3470583,4088.573058,3319.878942,3023.752,2972.814,112.247646632328,3085.06164663233,2860.56635336767,3212.09346733668,3136.39407035176,115.928498630993,3252.32256898275,3020.46557172077,3488.627451,3663.691176,390.1749908,4053.866167,3273.516186,3404.06,369.62653065493,3650.512,4020.13853065493,3280.88546934507
109,3872.73,3720.11,391.3393282,4111.449328,3328.770672,3066.852,2967.5793,113.94324265219,3081.52254265219,2853.63605734781,3152.01206030151,3132.03025125628,115.581705131925,3247.61195638821,3016.44854612436,3620.892157,3720.507843,378.222837,4098.73068,3342.285006,3864.79,393.668519263352,3693.367,4087.03551926335,3299.69848073665
110,3996.99,3707.149,387.8673834,4095.016383,3319.281617,2993.838,2950.2972,111.413351864828,3061.71055186483,2838.88384813517,3087.03115577889,3129.89135678392,116.347144928055,3246.23850171198,3013.54421185586,3950.843137,3791.359804,397.136772,4188.496576,3394.223032,3715.55,387.534119110821,3677.206,4064.74011911082,3289.67188088918
111,3555.64,3655.602,393.9861293,4049.588129,3261.615871,3031.486,2953.2672,113.743187856698,3067.0103878567,2839.5240121433,3132.78894472362,3124.68221105528,115.866756259547,3240.54896731482,3008.81545479573,3278.637255,3772.556863,362.6445909,4135.201454,3409.912272,3525.24,383.270480501695,3658.689,4041.9594805017,3275.4185194983
112,3048.64,3702.34,353.5936158,4055.933616,3348.746384,2889.133,2949.5535,111.05632221225,3060.60982221225,2838.49717778775,3117.4864321608,3106.27286432161,116.359295841418,3222.63216016303,2989.91356848019,3931.911765,3840.365686,398.9658091,4239.331495,3441.399877,3554.65,389.581529945915,3647.131,4036.71252994592,3257.54947005409
113,3694.72,3712.558,403.9344615,4116.492462,3308.623539,2941.751,2956.8138,110.613607829231,3067.42740782923,2846.20019217077,3068.21206030151,3101.23939698492,115.310315966149,3216.54971295107,2985.92908101878,4013.470588,3854.210784,396.7338863,4250.944671,3457.476898,3927.52,414.151287932321,3629.824,4043.97528793232,3215.67271206768
114,4042.28,3707.419,400.2819394,4107.700939,3307.137061,3002.207,2960.7414,112.627082738349,3073.36848273835,2848.11431726165,3253.04623115578,3100.41929648241,119.55332448279,3219.9726209652,2980.86597199962,3469.441176,3811.766667,351.4001577,4163.166824,3460.366509,3905.88,404.873260238312,3562.241,3967.11426023831,3157.36773976169
115,3904.99,3692.362,404.0443638,4096.406364,3288.317636,2989.626,2954.7991,113.340949546596,3068.1400495466,2841.4581504534,3146.26432160804,3084.68673366834,116.874269703808,3201.56100337215,2967.81246396453,3834.470588,3861.898039,381.5926419,4243.490681,3480.305397,3609.08,385.258013461109,3489.511,3874.76901346111,3104.25298653889
116,3678.6,3642.055,394.1152057,4036.170206,3247.939794,2904.598,2955.9981,111.293477932878,3067.29157793288,2844.70462206712,3003.74070351759,3086.3583919598,111.075628390954,3197.43402035075,2975.28276356885,3558.176471,3873.337255,372.8392243,4246.176479,3500.498031,3851.79,406.046069380064,3469.903,3875.94906938006,3063.85693061994
117,3637.76,3677.855,389.7305808,4067.585581,3288.124419,2884.897,2962.6941,109.314991581169,3072.00909158117,2853.37910841883,3191.26532663317,3088.41286432161,117.524749846782,3205.93761416839,2970.88811447483,3490.441176,3924.583333,374.8037994,4299.387133,3549.779534,3146.56,376.885190030067,3396.226,3773.11119003007,3019.34080996993
118,3768.75,3671.317,393.6227898,4064.93979,3277.69421,2971.405,2981.1867,111.618759296881,3092.80545929688,2869.56794070312,3168.45527638191,3079.9408040201,113.900515201679,3193.84131922178,2966.04028881842,4056.794118,3939.818627,382.4133412,4322.231969,3557.405286,3832.61,412.86984169227,3397.152,3810.02184169227,2984.28215830773
119,3743.12,3678.464,406.9325847,4085.396585,3271.531415,2894.031,2981.4378,111.295247643549,3092.73304764355,2870.14255235645,3130.62311557789,3079.63216080402,116.535880815979,3196.16804162,2963.09627998804,4329.411765,3924.239216,393.8555426,4318.094758,3530.383673,3703.18,389.864855656418,3342.725,3732.58985565642,2952.86014434358
120,3481.52,3662.694,384.3261905,4047.020191,3278.36781,3023.538,2989.9538,111.560968400942,3101.51476840094,2878.39283159906,3034.93969849246,3058.7416080402,115.098724007509,3173.84033204771,2943.64288403269,3762.813725,3861.848039,383.1704234,4245.018463,3478.677616,3530.38,381.055828135458,3329.233,3710.28882813546,2948.17717186454
121,4023.02,3689.987,400.8051377,4090.792138,3289.181862,2994.349,2987.7979,111.714738621182,3099.51263862118,2876.08316137882,2948.69547738693,3054.82964824121,114.070777378302,3168.90042561951,2940.7588708629,3956.72549,3838.666667,382.8820512,4221.548718,3455.784615,3409.66,397.962678456159,3402.714,3800.67667845616,3004.75132154384
122,3150.82,3600.447,375.6990981,3976.146098,3224.747902,2961.736,2991.2819,111.189999048044,3102.47189904804,2880.09190095196,3067.15175879397,3065.42381909548,115.165263904689,3180.58908300017,2950.25855519079,4070.362745,3827.016667,372.6823979,4199.699065,3454.334269,3381.58,384.133329243897,3430.098,3814.2313292439,3045.9646707561
123,3643.33,3622.9,368.4464813,3991.346481,3254.453519,2981.027,2989.5477,111.8720573167,3101.4197573167,2877.6756426833,3060.01105527638,3060.22060301507,116.404076003628,3176.6246790187,2943.81652701145,3589.029412,3727.158824,369.8146154,4096.973439,3357.344208,3251.69,376.376239073351,3481.42,3857.79623907335,3105.04376092665
124,3891.71,3679.219,375.3410213,4054.560021,3303.877979,2942.784,2980.2079,114.198925508711,3094.40682550871,2866.00897449129,3095.72060301508,3059.9135678392,115.163652066227,3175.07721990542,2944.74991577297,3970.754902,3768.47451,390.7800341,4159.254544,3377.694476,3178.58,359.137107573138,3533.208,3892.34510757314,3174.07089242686
125,3401.92,3673.865,397.0943504,4070.95935,3276.77065,3001.616,2975.1053,113.873942157739,3088.97924215774,2861.23135784226,3162.98090452261,3045.81949748744,116.202526767832,3162.02202425527,2929.6169707196,3948.862745,3767.626471,395.5853009,4163.211772,3372.04117,3413,388.894777799857,3562.301,3951.19577779986,3173.40622220014
126,4036.6,3635.839,411.9385969,4047.777597,3223.900403,2971.558,2976.1889,113.675528838163,3089.86442883816,2862.51337116184,3024.28542713568,3046.36381909548,113.935329332734,3160.29914842821,2932.42848976274,4070.637255,3732.045098,387.9600133,4120.005111,3344.085085,3115.02,375.094792013965,3603.046,3978.14079201396,3227.95120798603
127,3572.38,3556.339,399.5708925,3955.909893,3156.768108,3069.823,2978.1104,115.204480154511,3093.31488015451,2862.90591984549,3106.54472361809,3050.22130653266,116.857404347972,3167.07871088064,2933.36390218469,3642.794118,3685.776471,352.3628722,4038.139343,3333.413598,3155.82,364.438666000193,3614.2,3978.63866600019,3249.76133399981
128,3840.22,3528.346,382.91995,3911.26595,3145.42605,2973.916,2970.6905,112.917499701968,3083.60799970197,2857.77300029803,3165.36884422111,3048.89979899497,116.825172950687,3165.72497194566,2932.07462604429,3901,3638.961765,382.0828762,4021.044641,3256.878888,3288.34,372.678817272997,3648.895,4021.573817273,3276.216182727
129,3585.42,3503.53,383.8345503,3887.36455,3119.69545,2979.191,2978.1853,114.471025978275,3092.65632597828,2863.71427402172,2921.7175879397,3029.1551758794,113.641187687582,3142.79636356698,2915.51398819182,3705.5,3638.048039,386.4523207,4024.50036,3251.595719,3568.26,396.110344378937,3634.549,4030.65934437894,3238.43865562106
130,3754.45,3503.943,399.2943965,3903.237397,3104.648604,3001.979,2990.8563,113.04753884344,3103.90383884344,2877.80876115656,2995.82010050251,3036.6664321608,113.185910411575,3149.85234257238,2923.48052174923,3531,3642.635294,372.154764,4014.790058,3270.48053,4265.19,406.557278300364,3627.789,4034.34627830037,3221.23172169964
131,3127.62,3451.774,368.1166306,3819.890631,3083.657369,3029.189,2977.0133,114.196915244147,3091.21021524415,2862.81638475585,3054.63718592965,3044.22763819095,115.71049027064,3159.93812846159,2928.51714792031,3840.22549,3694.986275,384.1013779,4079.087652,3310.884897,3683.5,402.046146231997,3511.478,3913.524146232,3109.431853768
132,3375.35,3435.867,384.4715002,3820.3385,3051.3955,2944.394,2972.24,111.317142358058,3083.55714235806,2860.92285764194,3015.11959798995,3028.49005025126,114.992279319928,3143.48232957118,2913.49777093133,3071.784314,3698.011765,348.7884373,4046.800202,3349.223327,3894.8,402.385406047486,3494.474,3896.85940604748,3092.08859395251
133,4206.52,3433.561,426.887977,3860.448977,3006.673023,2887.629,2969.2358,109.706208454029,3078.94200845403,2859.52959154597,3056.94070351759,3027.06603015075,113.131245648373,3140.19727579913,2913.93478450238,4002.186275,3702.451961,367.1185463,4069.570507,3335.333414,3769.57,401.509258487273,3431.817,3833.32625848727,3030.30774151273
134,3838.17,3368.258,412.5878161,3780.845816,2955.670184,2891.758,2989.9082,111.496901775054,3101.40510177505,2878.41129822495,2954.77989949749,3032.55015075377,112.199034148494,3144.74918490226,2920.35111660527,3962.27451,3691.754902,383.9324339,4075.687336,3307.822468,3469.51,395.843879703855,3404.95,3800.79387970385,3009.10612029614
135,3021.66,3266.091,358.8463393,3624.937339,2907.244661,3012.452,2995.239,114.844100186714,3110.08310018671,2880.39489981329,3168.42412060301,3032.42271356784,113.955325313431,3146.37803888127,2918.46738825441,3593.04902,3652.021569,375.7863761,4027.807945,3276.235192,3820.45,412.850030247062,3356.123,3768.97303024706,2943.27296975294
136,3241.6,3298.378,365.1956788,3663.573679,2933.182321,2990.773,2987.2921,113.934903727835,3101.22700372783,2873.35719627216,3062.86030150754,3016.53005025126,115.051225358689,3131.58127560995,2901.47882489257,3607.95098,3622.455882,382.9736614,4005.429544,3239.482221,3226.56,381.601387397897,3315.921,3697.5223873979,2934.3196126021
137,3292.45,3339.584,385.8252123,3725.409212,2953.758788,2995.624,2973.3667,112.855165476038,3086.22186547604,2860.51153452396,3093.32964824121,2999.77537688442,113.161101197573,3112.93647808199,2886.61427568685,3174.647059,3562.85098,368.4394208,3931.290401,3194.41156,3502.77,386.394281752461,3336.968,3723.36228175246,2950.57371824754
138,3592.06,3295.287,402.7624657,3698.049466,2892.524534,3048.864,2955.8348,112.969486028326,3068.80428602833,2842.86531397167,2967.92261306533,3000.06854271357,114.945651463529,3115.0141941771,2885.12289125004,3891.862745,3591.665686,386.0759204,3977.741607,3205.589766,3144.88,359.760852867568,3299.12,3658.88085286757,2939.35914713243
139,3589.55,3271.459,394.382609,3665.841609,2877.076391,3105.901,2942.967,116.51449809873,3059.48149809873,2826.45250190127,2996.83015075377,3015.70582914573,114.003158171271,3129.708987317,2901.70267097446,3751.372549,3576.939216,386.8054237,3963.744639,3190.133792,3500.66,380.914439794556,3309.22,3690.13443979456,2928.30556020544
140,3232.76,3290.021,378.0899303,3668.11093,2911.93107,2863.549,2923.6279,110.787306148308,3034.41520614831,2812.84059385169,3071.43216080402,3020.16341708543,113.816656848407,3133.98007393383,2906.34676023702,4054.509804,3526.052941,390.2703968,3916.323338,3135.782544,3102.08,370.550610492008,3279.336,3649.88661049201,2908.78538950799
141,2968.55,3336.252,372.7832205,3709.035221,2963.46878,2981.456,2934.4893,113.629716324842,3048.11901632484,2820.85958367516,2897.26130653266,3025.21145728643,112.949708068118,3138.16116535455,2912.26174921831,3870.480392,3461.645098,379.6442242,3841.289322,3082.000874,3513.46,372.72062417312,3327.332,3700.05262417312,2954.61137582688
142,3352.29,3374.433,373.1281746,3747.561175,3001.304825,2914.352,2921.9013,111.077448692775,3032.97874869277,2810.82385130723,3000.87939698492,3046.09778894472,114.178684951252,3160.27647389597,2931.91910399347,3116.186275,3382.214706,350.9740805,3733.188786,3031.240625,3268.23,375.818082549257,3349.35,3725.16808254926,2973.53191745074
143,3553.49,3364.412,387.6909012,3752.102901,2976.721099,3094.353,2928.6223,114.603024124109,3043.22532412411,2814.01927587589,3111.78190954774,3059.46763819095,113.486789843922,3172.95442803488,2945.98084834703,3895.215686,3415.82451,392.7764201,3808.60093,3023.04809,3500.9,389.39836581578,3373.554,3762.95236581578,2984.15563418422
144,2816.5,3338.347,365.4342063,3703.781206,2972.912794,2945.066,2918.9708,111.607696059206,3030.57849605921,2807.36310394079,2953.50552763819,3067.38502512563,112.220501938129,3179.60552706376,2955.1645231875,3564.941176,3403.683333,364.1358353,3767.819169,3039.547498,2981.24,367.483523744943,3368.534,3736.01752374494,3001.05047625506
145,3344.53,3401.601,385.3444564,3786.945456,3016.256544,2932.983,2920.084,111.386228846797,3031.4702288468,2808.6977711532,3009.49748743719,3092.18371859296,113.59725826431,3205.78097685727,2978.58646032866,3297.392157,3410.335294,361.2546325,3771.589927,3049.080662,3418.43,378.803892602756,3424.803,3803.60689260276,3045.99910739724
146,3653.66,3432.716,389.6810945,3822.397095,3043.034906,2851.519,2914.2412,110.339202342771,3024.58040234277,2803.90199765723,2895.3135678392,3084.37447236181,112.208280734373,3196.58275309618,2972.16619162744,3011.901961,3428.308824,344.4239273,3772.732751,3083.884896,3437.03,378.650346746177,3436.24,3814.89034674618,3057.58965325382
147,2849.48,3402.997,346.208468,3749.205468,3056.788532,2820.305,2912.5483,109.874564226553,3022.42286422655,2802.67373577345,3096.26130653266,3108.35959798995,115.143827369726,3223.50342535968,2993.21577062022,3462.794118,3491.402941,340.6871156,3832.090057,3150.715826,3124.29,368.463626236023,3400.097,3768.56062623602,3031.63337376398
148,3353.78,3429.424,375.1028469,3804.526847,3054.321153,2920.186,2909.0714,110.936476324985,3020.00787632498,2798.13492367501,3124.29547738693,3110.42673366834,115.744716048198,3226.17144971654,2994.68201762014,3744.598039,3504.816667,381.1033871,3885.920054,3123.71328,3245.88,372.727854950499,3438.906,3811.6338549505,3066.1781450495
149,3775.17,3470.972,388.1808251,3859.152825,3082.791175,2912.51,2918.5487,113.610100325191,3032.15880032519,2804.93859967481,3041.40603015075,3103.18221105528,115.030539130559,3218.21275018584,2988.15167192472,3242.509804,3496.910784,375.4430259,3872.35381,3121.467758,3201.82,376.805698836947,3435.134,3811.93969883695,3058.32830116305
150,3695.07,3467.443,380.990096,3848.433096,3086.452904,2972.163,2925.4949,111.864310870049,3037.35921087005,2813.63058912995,3121.91256281407,3096.61266331658,114.695229099934,3211.30789241652,2981.91743421665,3410.431373,3568.788235,376.4804912,3945.268727,3192.307744,3582.04,406.799089212353,3455.743,3862.54208921235,3048.94391078765
151,3350.36,3433.244,386.9826377,3820.226638,3046.261362,2855.576,2910.7787,109.334261163754,3020.11296116375,2801.44443883625,3106.12462311558,3093.88271356784,115.833195349027,3209.71590891687,2978.04951821881,3076.176471,3642.404902,358.5795735,4000.984475,3283.825328,3733.64,387.518078680208,3460.904,3848.42207868021,3073.38592131979
152,3252.08,3418.694,385.9162167,3804.610217,3032.777783,2981.562,2909.9687,111.747141897035,3021.71584189703,2798.22155810296,3134.57788944724,3104.99638190955,114.803011906716,3219.79939381626,2990.19337000283,3452.284314,3714.976471,381.3770733,4096.353544,3333.599397,3510.27,387.110473858561,3429.485,3816.59547385856,3042.37452614144
153,3292.84,3434.867,374.3845624,3809.251562,3060.482438,2997.838,2906.3772,112.778344471605,3019.15554447161,2793.59885552839,3190.95577889447,3111.90914572864,117.075348439569,3228.98449416821,2994.83379728907,3773.803922,3752.707843,386.0785016,4138.786345,3366.629342,3450.7,391.418321875714,3409.329,3800.74732187571,3017.91067812429
154,3449.04,3443.256,399.5404095,3842.79641,3043.715591,2956.198,2887.2418,112.155353821367,2999.39715382137,2775.08644617863,3201.49246231156,3098.11768844221,116.915052881814,3215.03274132402,2981.2026355604,3631.460784,3757.783333,371.7744263,4129.55776,3386.008907,3543.93,395.301964137544,3382.536,3777.83796413754,2987.23403586246
155,3655.68,3486.977,391.0756614,3878.052661,3095.901339,2874.555,2896.5043,111.490555720989,3007.99485572099,2785.01374427901,2931.40502512563,3093.22542713568,112.908676857178,3206.13410399286,2980.3167502785,3477.127451,3735.094118,377.8348078,4112.928925,3357.25931,3532.8,389.245163874903,3364.864,3754.1091638749,2975.6188361251
156,3356.47,3395.18,363.9419757,3759.121976,3031.238024,2834.59,2898.1184,110.215860355486,3008.33426035549,2787.90253964451,3135.1648241206,3112.16582914573,116.197686990867,3228.3635161366,2995.96814215486,3642.843137,3756.922549,357.366676,4114.289225,3399.555873,3075.6,361.53547682074,3341.791,3703.32647682074,2980.25552317926
157,3113.75,3408.777,368.7632686,3777.540269,3040.013731,2785.536,2905.0902,110.052278743804,3015.1424787438,2795.0379212562,3116.93266331658,3116.16964824121,115.239166088887,3231.40881433009,3000.93048215232,3596.931373,3783.454902,382.9134116,4166.368314,3400.54149,3512.38,396.058881425477,3325.828,3721.88688142548,2929.76911857452
158,3769.26,3393.503,405.3120126,3798.815013,2988.190987,3014.959,2920.2984,113.517404574448,3033.81580457445,2806.78099542555,3051.85025125628,3119.13567839196,113.865130059319,3233.00080845128,3005.27054833264,3665.539216,3776.203922,373.7260446,4149.929966,3402.477877,3208.16,380.088727725514,3284.116,3664.20472772551,2904.02727227449
159,3739.88,3345.926,390.0565414,3735.982541,2955.869459,2981.972,2902.0303,112.894110392066,3014.92441039207,2789.13618960793,2975.71055276382,3119.01346733668,112.29361721352,3231.3070845502,3006.71985012316,3961.284314,3761.837255,389.305079,4151.142334,3372.532176,3407.91,392.045457082466,3305.126,3697.17145708247,2913.08054291753
160,3353.08,3316.755,376.2380408,3692.993041,2940.516959,2825.001,2903.8822,111.357065797366,3015.23926579737,2792.52513420263,3094.61306532663,3135.57175879397,116.155333391307,3251.72709218528,3019.41642540266,4146.598039,3771.49902,398.0279346,4169.526954,3373.471085,3633.65,389.628869406516,3272.937,3662.56586940652,2883.30813059348
161,3204.86,3290.798,375.1436805,3665.941681,2915.65432,2847.476,2916.8599,112.084513254169,3028.94441325417,2804.77538674583,3217.26130653266,3129.6383919598,116.706847374503,3246.3452393343,3012.93154458529,3801.892157,3744.373529,392.0672304,4136.44076,3352.306299,3419.45,373.280751278445,3196.871,3570.15175127844,2823.59024872156
162,3413.81,3327.932,393.3073286,3721.239329,2934.624671,2945.647,2929.6126,113.446554175925,3043.05915417592,2816.16604582408,3203.70552763819,3112.58713567839,118.446838296369,3231.03397397476,2994.14029738202,3829.598039,3714.577451,373.315387,4087.892838,3341.262064,3308.71,390.665697059519,3198.35,3589.01569705952,2807.68430294048
