DDPG-mean,DDPG-mv,Ddpg-se,DDPG-lower,DDPG-upper,HRS-mean,HRS-mv,HRS-se,HRS-lower,HRS-upper,NRS-mean,NRS-mv,NRS-se,NRS-lower,NRS-upper,RRS-mean,RRS-mv,RRS-se,RRS-lower,RRS-upper
0.32,0.346,0.103537432844358,0.242462567155642,0.449537432844358,0.37,0.432,0.067896980787072,0.364103019212928,0.499896980787072,0.22,0.228,0.091214034007931,0.136785965992069,0.319214034007931,0.2,0.273333333333333,1.60246890531964E-17,0.273333333333333,0.273333333333333
0.3,0.352,0.105830052442584,0.246169947557416,0.457830052442584,0.41,0.443,0.074094534211371,0.368905465788629,0.517094534211371,0.2,0.226,0.093808315196469,0.132191684803531,0.319808315196469,0.266666666666667,0.29,0.07200822998231,0.21799177001769,0.36200822998231
0.32,0.362,0.095498691090507,0.266501308909493,0.457498691090507,0.43,0.448,0.070781353476746,0.377218646523255,0.518781353476746,0.22,0.232,0.086717933554715,0.145282066445285,0.318717933554715,0.266666666666667,0.296666666666667,0.027216552697591,0.269450113969076,0.323883219364258
0.32,0.368,0.110995495404093,0.257004504595907,0.478995495404093,0.43,0.453,0.069354163537599,0.383645836462401,0.522354163537599,0.24,0.236,0.092086915465771,0.143913084534229,0.328086915465771,0.233333333333333,0.306666666666667,0.027216552697591,0.279450113969076,0.333883219364258
0.36,0.38,0.104307238483242,0.275692761516758,0.484307238483242,0.43,0.459,0.072180329730474,0.386819670269526,0.531180329730474,0.22,0.238,0.091214034007931,0.146785965992069,0.329214034007931,0.2,0.316666666666667,0.047140452079103,0.269526214587564,0.36380711874577
0.4,0.384,0.089442719099992,0.294557280900008,0.473442719099992,0.43,0.467,0.070781353476746,0.396218646523254,0.537781353476746,0.18,0.242,0.081975606127677,0.160024393872323,0.323975606127677,0.3,0.333333333333333,0.047140452079103,0.28619288125423,0.380473785412436
0.34,0.384,0.10807404868885,0.27592595131115,0.49207404868885,0.45,0.473,0.07106335201776,0.401936647982241,0.54406335201776,0.28,0.246,0.076941536246685,0.169058463753315,0.322941536246685,0.333333333333333,0.34,0.027216552697591,0.312783447302409,0.367216552697591
0.32,0.394,0.091214034007931,0.302785965992069,0.485214034007931,0.45,0.475,0.068190908484929,0.406809091515071,0.543190908484929,0.24,0.246,0.082945765413311,0.163054234586689,0.328945765413311,0.333333333333333,0.346666666666667,0.027216552697591,0.319450113969076,0.373883219364258
0.38,0.402,0.091214034007931,0.310785965992069,0.493214034007931,0.45,0.48,0.073824115301167,0.406175884698833,0.553824115301167,0.22,0.25,0.059329587896765,0.190670412103235,0.309329587896765,0.3,0.346666666666667,0.047140452079103,0.299526214587563,0.39380711874577
0.4,0.4,0.089442719099992,0.310557280900008,0.489442719099992,0.47,0.485,0.070781353476746,0.414218646523254,0.555781353476746,0.26,0.252,0.066932802122726,0.185067197877274,0.318932802122726,0.3,0.35,0,0.35,0.35
0.38,0.398,0.091214034007931,0.306785965992069,0.489214034007931,0.48,0.49,0.071833139984272,0.418166860015728,0.561833139984272,0.2,0.252,0.063245553203368,0.188754446796632,0.315245553203368,0.366666666666667,0.356666666666667,0.027216552697591,0.329450113969076,0.383883219364258
0.4,0.4,0.08,0.32,0.48,0.46,0.495,0.070992957397195,0.424007042602805,0.565992957397195,0.26,0.256,0.066932802122726,0.189067197877274,0.322932802122726,0.333333333333333,0.36,0.027216552697591,0.332783447302409,0.387216552697591
0.38,0.402,0.091214034007931,0.310785965992069,0.493214034007931,0.48,0.498,0.075894663844041,0.422105336155959,0.573894663844041,0.26,0.254,0.066932802122726,0.187067197877274,0.320932802122726,0.366666666666667,0.363333333333333,0.027216552697591,0.336116780635742,0.390549886030924
0.44,0.406,0.066932802122726,0.339067197877274,0.472932802122726,0.49,0.502,0.068483574673056,0.433516425326944,0.570483574673056,0.26,0.25,0.077974354758472,0.172025645241528,0.327974354758472,0.333333333333333,0.366666666666667,0.027216552697591,0.339450113969076,0.393883219364258
0.4,0.4,0.08,0.32,0.48,0.51,0.502,0.063953107821278,0.438046892178722,0.565953107821278,0.26,0.252,0.07266360849834,0.17933639150166,0.32466360849834,0.366666666666667,0.376666666666667,0.027216552697591,0.349450113969076,0.403883219364258
0.4,0.404,0.084852813742386,0.319147186257614,0.488852813742386,0.49,0.503,0.067007462271004,0.435992537728996,0.570007462271004,0.22,0.252,0.059329587896765,0.192670412103235,0.311329587896765,0.366666666666667,0.38,0.027216552697591,0.352783447302409,0.407216552697591
0.44,0.402,0.07266360849834,0.32933639150166,0.47466360849834,0.47,0.507,0.067896980787072,0.439103019212928,0.574896980787072,0.28,0.256,0.076941536246685,0.179058463753315,0.332941536246685,0.4,0.383333333333333,3.20493781063927E-17,0.383333333333333,0.383333333333333
0.4,0.402,0.08,0.322,0.482,0.5,0.517,0.067823299831253,0.449176700168747,0.584823299831253,0.28,0.256,0.076941536246685,0.179058463753315,0.332941536246685,0.333333333333333,0.383333333333333,0.027216552697591,0.356116780635742,0.410549886030924
0.36,0.406,0.087635609200827,0.318364390799173,0.493635609200827,0.5,0.522,0.076157731058639,0.445842268941361,0.598157731058639,0.24,0.258,0.082945765413311,0.175054234586689,0.340945765413311,0.333333333333333,0.39,0.027216552697591,0.362783447302409,0.417216552697591
0.38,0.416,0.091214034007931,0.324785965992069,0.507214034007931,0.52,0.528,0.068992753242641,0.459007246757359,0.596992753242641,0.26,0.262,0.077974354758472,0.184025645241528,0.339974354758472,0.366666666666667,0.393333333333333,0.027216552697591,0.366116780635742,0.420549886030924
0.4,0.428,0.063245553203368,0.364754446796632,0.491245553203368,0.53,0.53,0.056656861896861,0.473343138103139,0.586656861896861,0.24,0.264,0.077974354758472,0.186025645241528,0.341974354758472,0.4,0.396666666666667,3.20493781063927E-17,0.396666666666667,0.396666666666667
0.42,0.438,0.076941536246685,0.361058463753315,0.514941536246685,0.49,0.533,0.067007462271004,0.465992537728996,0.600007462271004,0.24,0.268,0.07266360849834,0.19533639150166,0.34066360849834,0.366666666666667,0.396666666666667,0.027216552697591,0.369450113969076,0.423883219364258
