DTA-mean,DTA-se,DTA-lower,DTA-upper,CADRL-mean,CADRL-se,CADRL-lower,CADRL-upper
0.096546,0.029215300888404,0.067330699111596,0.125761300888404,0.095562,0.029553705461414,0.066008294538586,0.125115705461414
0.101678,0.025177765121234,0.076500234878767,0.126855765121233,0.099361,0.026212978531636,0.073148021468364,0.125573978531636
0.103594,0.025866277438008,0.077727722561992,0.129460277438008,0.101293,0.023766802351179,0.077526197648821,0.125059802351179
0.102497,0.02491205278575,0.07758494721425,0.12740905278575,0.095594,0.026402541231859,0.069191458768141,0.121996541231859
0.103153,0.029150261345312,0.074002738654688,0.132303261345312,0.09372,0.029252463101421,0.064467536898579,0.122972463101421
0.098468,0.033548696122204,0.064919303877796,0.132016696122204,0.098556,0.026505568962013,0.072050431037988,0.125061568962012
0.09898,0.033708690088759,0.065271309911241,0.132688690088759,0.103901,0.025294071064184,0.078606928935816,0.129195071064184
0.09633,0.034916335288802,0.061413664711199,0.131246335288801,0.106038,0.025874736694313,0.080163263305688,0.131912736694312
0.098853,0.032430034905933,0.066422965094068,0.131283034905932,0.105377,0.026244353707036,0.079132646292964,0.131621353707036
0.097336,0.033427216246646,0.063908783753355,0.130763216246645,0.101793,0.030962806784915,0.070830193215085,0.132755806784915
0.08947,0.035970128162129,0.053499871837871,0.125440128162129,0.104803,0.028393154130882,0.076409845869118,0.133196154130882
0.091039,0.034994670358499,0.056044329641501,0.126033670358499,0.102299,0.029345010751404,0.072953989248596,0.131644010751404
0.091123,0.029966641812189,0.061156358187812,0.121089641812188,0.105548,0.024896556518925,0.080651443481076,0.130444556518924
0.094217,0.02908826557222,0.06512873442778,0.12330526557222,0.105555,0.021861629399475,0.083693370600525,0.127416629399475
0.09213,0.03150792872437,0.06062207127563,0.12363792872437,0.109992,0.020280599017288,0.089711400982713,0.130272599017287
0.094578,0.031144465985147,0.063433534014853,0.125722465985147,0.109923,0.022239742275935,0.087683257724065,0.132162742275935
0.093555,0.03367038052948,0.05988461947052,0.12722538052948,0.106968,0.024276527377284,0.082691472622716,0.131244527377284
0.08812,0.035566708380169,0.052553291619831,0.123686708380169,0.102756,0.025800501080405,0.076955498919595,0.128556501080405
0.088272,0.033561859140995,0.054710140859005,0.121833859140995,0.09925,0.028696183979756,0.070553816020244,0.127946183979756
0.084999,0.031745784539053,0.053253215460947,0.116744784539053,0.095932,0.030509616213581,0.065422383786419,0.126441616213581
0.082252,0.031152915296967,0.051099084703033,0.113404915296967,0.093863,0.030629686033324,0.063233313966676,0.124492686033324
0.084847,0.031857528843274,0.052989471156727,0.116704528843273,0.094072,0.029994771736088,0.064077228263912,0.124066771736088
0.082274,0.03431318337753,0.04796081662247,0.11658718337753,0.089783,0.031681761417257,0.058101238582743,0.121464761417257
0.089353,0.031339718593185,0.058013281406815,0.120692718593185,0.096318,0.028897660917452,0.067420339082549,0.125215660917451
0.087991,0.031415328798216,0.056575671201784,0.119406328798216,0.095554,0.031835101593995,0.063718898406005,0.127389101593995
0.094519,0.027462676826923,0.067056323173077,0.121981676826923,0.095197,0.030650770324741,0.064546229675259,0.125847770324741
0.093242,0.025787958168494,0.067454041831506,0.119029958168494,0.09146,0.032438171072057,0.059021828927944,0.123898171072056
0.09645,0.024832740988461,0.071617259011539,0.121282740988461,0.093883,0.030656234463809,0.063226765536192,0.124539234463809
0.100172,0.022435042935105,0.077736957064895,0.122607042935105,0.09561,0.027412529115352,0.068197470884648,0.123022529115352
0.104754,0.020521200829874,0.084232799170127,0.125275200829873,0.101007,0.024114841830292,0.076892158169708,0.125121841830292
0.104432,0.020398874883189,0.084033125116811,0.124830874883189,0.098791,0.022720521197807,0.076070478802193,0.121511521197807
0.104564,0.02033821940338,0.084225780596621,0.124902219403379,0.09719,0.021210622220953,0.075979377779047,0.118400622220953
0.107128,0.022318215240023,0.084809784759977,0.129446215240023,0.088688,0.022477842289686,0.066210157710314,0.111165842289686
0.108304,0.019328020423727,0.088975979576273,0.127632020423727,0.090586,0.023406434980578,0.067179565019423,0.113992434980577
0.107762,0.018797969943587,0.088964030056413,0.126559969943587,0.088526,0.023710414294145,0.064815585705855,0.112236414294145
0.105262,0.018721533964929,0.086540466035071,0.123983533964929,0.090323,0.017028086254773,0.073294913745227,0.107351086254773
0.105592,0.018074353072794,0.087517646927207,0.123666353072793,0.08908,0.017207595198051,0.071872404801949,0.106287595198051
0.106364,0.018985110705498,0.087378889294502,0.125349110705498,0.085434,0.01533832409359,0.07009567590641,0.10077232409359
0.106714,0.020361877823521,0.086352122176479,0.127075877823521,0.082657,0.01843208429614,0.06422491570386,0.10108908429614
0.10816,0.022009840583248,0.086150159416752,0.130169840583248,0.088515,0.017418725556137,0.071096274443864,0.105933725556137
0.113342,0.021571788092321,0.091770211907679,0.134913788092321,0.09087,0.017864628319671,0.073005371680329,0.108734628319671
0.106212,0.024598030845985,0.081613969154016,0.130810030845984,0.089749,0.017092037137217,0.072656962862783,0.106841037137217
0.097162,0.022826400592297,0.074335599407703,0.119988400592297,0.093256,0.016910048965039,0.076345951034962,0.110166048965039
0.090748,0.026535127689536,0.064212872310464,0.117283127689536,0.085681,0.019195261225105,0.066485738774896,0.104876261225105
0.087896,0.027671749014112,0.060224250985888,0.115567749014112,0.081537,0.018375592004069,0.063161407995931,0.099912592004069
0.084371,0.030287978531094,0.054083021468906,0.114658978531094,0.081608,0.019022712911149,0.062585287088851,0.100630712911149
0.079198,0.032434665429136,0.046763334570864,0.111632665429136,0.082093,0.021663915250942,0.060429084749058,0.103756915250942
0.0784,0.032912736820265,0.045487263179735,0.111312736820265,0.078241,0.025552262981975,0.052688737018025,0.103793262981975
0.075735,0.035730034494806,0.040004965505194,0.111465034494806,0.078117,0.028261851699774,0.049855148300226,0.106378851699774
0.068518,0.035132478940434,0.033385521059567,0.103650478940433,0.074094,0.028131771824754,0.045962228175247,0.102225771824754
0.072784,0.032942088860605,0.039841911139395,0.105726088860605,0.073205,0.028538098438754,0.044666901561246,0.101743098438754
0.072315,0.033038794166858,0.039276205833142,0.105353794166858,0.073687,0.028451976934828,0.045235023065172,0.102138976934828
0.068342,0.034408410330906,0.033933589669094,0.102750410330906,0.083173,0.025596165074089,0.057576834925911,0.108769165074089
0.068853,0.037576790529528,0.031276209470472,0.106429790529528,0.085124,0.025512892103797,0.059611107896203,0.110636892103797
0.06988,0.038035536179999,0.031844463820001,0.107915536179999,0.079736,0.026962768654202,0.052773231345798,0.106698768654202
0.068701,0.041193815931521,0.027507184068479,0.109894815931521,0.081761,0.029431597663056,0.052329402336944,0.111192597663056
0.069812,0.042031463441094,0.027780536558906,0.111843463441094,0.082435,0.031244901304053,0.051190098695947,0.113679901304053
0.077273,0.038654855697571,0.038618144302429,0.11592785569757,0.08375,0.034567734847687,0.049182265152313,0.118317734847687
0.077775,0.039532751485319,0.038242248514681,0.117307751485319,0.086687,0.033030562158401,0.053656437841599,0.119717562158401
0.074148,0.03934365325564,0.03480434674436,0.113491653255639,0.082386,0.034451168862609,0.047934831137391,0.116837168862609
0.0745,0.039393701336635,0.035106298663365,0.113893701336635,0.080957,0.036890751029221,0.044066248970779,0.117847751029221
0.073517,0.038994529603523,0.034522470396477,0.112511529603522,0.07971,0.037670779657448,0.042039220342552,0.117380779657448
0.085212,0.038664127644368,0.046547872355632,0.123876127644368,0.080475,0.037813820952133,0.042661179047867,0.118288820952133
0.08957,0.034641956173115,0.054928043826885,0.124211956173115,0.078654,0.037514698632669,0.041139301367331,0.116168698632669
0.094629,0.03426646456085,0.06036253543915,0.12889546456085,0.081088,0.036658217107492,0.044429782892508,0.117746217107492
0.091689,0.035160973870187,0.056528026129813,0.126849973870187,0.078274,0.038025899246435,0.040248100753565,0.116299899246435
0.098198,0.035698683960337,0.062499316039663,0.133896683960337,0.078736,0.03623491380561,0.04250108619439,0.11497091380561
0.10175,0.033388000801186,0.068361999198814,0.135138000801186,0.081442,0.036063061281594,0.045378938718406,0.117505061281594
0.097855,0.0364841947972,0.0613708052028,0.134339194797199,0.080168,0.037688430870759,0.042479569129241,0.117856430870759
0.101489,0.033225700233404,0.068263299766596,0.134714700233404,0.082928,0.038556237809205,0.044371762190795,0.121484237809205
0.100121,0.036110180261251,0.06401081973875,0.13623118026125,0.078438,0.04043403181727,0.03800396818273,0.11887203181727
0.095064,0.037738307540217,0.057325692459783,0.132802307540217,0.078896,0.041172983053211,0.037723016946789,0.120068983053211
0.092056,0.040410110721204,0.051645889278796,0.132466110721204,0.076112,0.043744080216642,0.032367919783358,0.119856080216642
0.086422,0.035055228162144,0.051366771837856,0.121477228162144,0.071442,0.046161951258585,0.025280048741415,0.117603951258585
0.088671,0.032452981889189,0.056218018110811,0.121123981889188,0.07148,0.048632616858442,0.022847383141558,0.120112616858442
0.080989,0.031246909623193,0.049742090376807,0.112235909623193,0.068819,0.051080483929775,0.017738516070225,0.119899483929775
0.077975,0.025568900103446,0.052406099896554,0.103543900103446,0.070116,0.045414815380006,0.024701184619994,0.115530815380006
0.068839,0.026528654291162,0.042310345708838,0.095367654291162,0.065628,0.043838043740569,0.021789956259431,0.109466043740568
0.070836,0.023459003516774,0.047376996483226,0.094295003516774,0.062341,0.044361842483152,0.017979157516848,0.106702842483152
0.0742,0.024346312400444,0.049853687599556,0.098546312400444,0.061971,0.043889962730675,0.018081037269325,0.105860962730674
0.072841,0.024606837840324,0.048234162159676,0.097447837840324,0.061116,0.038529468572769,0.022586531427231,0.099645468572769
0.07595,0.024071045313821,0.05187895468618,0.10002104531382,0.063168,0.03782726194823,0.02534073805177,0.10099526194823
0.066984,0.026153107817237,0.040830892182764,0.093137107817237,0.064991,0.034758997230933,0.030232002769067,0.099749997230933
0.065105,0.029544920925601,0.035560079074399,0.094649920925601,0.066941,0.035641079332703,0.031299920667297,0.102582079332703
0.063791,0.026907753362182,0.036883246637818,0.090698753362182,0.068243,0.036822087617353,0.031420912382647,0.105065087617353
0.071264,0.024231256746195,0.047032743253805,0.095495256746195,0.068891,0.036992595826733,0.031898404173267,0.105883595826733
0.070102,0.020444283222945,0.049657716777055,0.090546283222945,0.063712,0.038830023454796,0.024881976545204,0.102542023454796
0.066789,0.019395134016036,0.047393865983964,0.086184134016036,0.063055,0.038996786983032,0.024058213016968,0.102051786983032
0.068711,0.016791604554062,0.051919395445938,0.085502604554062,0.063755,0.038899874774863,0.024855125225137,0.102654874774863
0.064443,0.019904526030529,0.044538473969471,0.084347526030529,0.062088,0.038483495605259,0.023604504394741,0.100571495605259
0.061543,0.02093156824034,0.04061143175966,0.08247456824034,0.065561,0.035540421508474,0.030020578491526,0.101101421508474
0.068513,0.018027382131081,0.05048561786892,0.086540382131081,0.064884,0.033447405482339,0.031436594517661,0.098331405482339
0.072886,0.017243928018291,0.055642071981709,0.090129928018291,0.061932,0.034135998542594,0.027796001457406,0.096067998542594
0.074348,0.020159658826478,0.054188341173522,0.094507658826478,0.05919,0.03495050496774,0.02423949503226,0.09414050496774
0.074443,0.019538305492033,0.054904694507967,0.093981305492033,0.065181,0.031797456124665,0.033383543875335,0.096978456124665
0.078719,0.021180862199165,0.057538137800835,0.099899862199165,0.066385,0.030437862769912,0.035947137230088,0.096822862769912
0.078215,0.026925083426055,0.051289916573945,0.105140083426055,0.070178,0.031652499924967,0.038525500075034,0.101830499924966
0.079946,0.029410798756579,0.050535201243421,0.109356798756579,0.080185,0.030561072011629,0.049623927988371,0.110746072011629
0.077742,0.031312741360347,0.046429258639653,0.109054741360347,0.080362,0.032545844266204,0.047816155733796,0.112907844266204
0.070407,0.030986818834789,0.039420181165212,0.101393818834788,0.088299,0.028953897293801,0.059345102706199,0.117252897293801
0.072128,0.031341466007512,0.040786533992489,0.103469466007512,0.093376,0.032046917847119,0.061329082152881,0.125422917847119
0.069845,0.032978544654063,0.036866455345938,0.102823544654063,0.096896,0.029782491895407,0.067113508104593,0.126678491895407
0.074599,0.031447706808287,0.043151293191713,0.106046706808287,0.092598,0.029551234094366,0.063046765905634,0.122149234094365
0.076003,0.028126237021685,0.047876762978315,0.104129237021685,0.099103,0.02691471394052,0.07218828605948,0.126017713940519
0.075414,0.029319104283726,0.046094895716274,0.104733104283726,0.103754,0.023140024060057,0.080613975939943,0.126894024060056
0.069473,0.031130476570397,0.038342523429604,0.100603476570397,0.103608,0.022941621923918,0.080666378076082,0.126549621923918
0.067652,0.030263794689365,0.037388205310636,0.097915794689365,0.110507,0.01955492972373,0.090952070276271,0.130061929723729
0.072209,0.030316752646021,0.041892247353979,0.102525752646021,0.111335,0.019101490190558,0.092233509809442,0.130436490190558
0.076493,0.029877420763848,0.046615579236152,0.106370420763848,0.110993,0.017862148988854,0.093130851011147,0.128855148988853
0.082168,0.031231745692484,0.050936254307516,0.113399745692484,0.117125,0.016232822998481,0.100892177001519,0.133357822998481
0.083717,0.031480197291313,0.052236802708687,0.115197197291313,0.121589,0.014743559644808,0.106845440355192,0.136332559644808
0.083895,0.032600715597974,0.051294284402026,0.116495715597974,0.121159,0.018299448994437,0.102859551005563,0.139458448994437
0.08307,0.0327191962386,0.0503508037614,0.1157891962386,0.122316,0.016674760597982,0.105641239402018,0.138990760597982
0.081945,0.032147694318567,0.049797305681433,0.114092694318567,0.122674,0.015823036244666,0.106850963755334,0.138497036244666
0.0752,0.031358070213264,0.043841929786736,0.106558070213264,0.119665,0.016405429893788,0.103259570106212,0.136070429893788
0.079473,0.031579527965123,0.047893472034877,0.111052527965123,0.116828,0.01578894887255,0.10103905112745,0.13261694887255
0.080719,0.030274334815153,0.050444665184847,0.110993334815153,0.112159,0.017192024269992,0.094966975730008,0.129351024269992
0.084823,0.026774757123082,0.058048242876919,0.111597757123082,0.107476,0.01885124189543,0.088624758104571,0.12632724189543
0.088363,0.023225730860406,0.065137269139594,0.111588730860406,0.113245,0.016170675619776,0.097074324380225,0.129415675619776
0.095063,0.024715606486591,0.070347393513409,0.119778606486591,0.110812,0.016680014433447,0.094131985566553,0.127492014433447
0.098362,0.021755833160327,0.076606166839673,0.120117833160327,0.104199,0.019570204610581,0.084628795389419,0.123769204610581
0.104416,0.020090017570923,0.084325982429077,0.124506017570923,0.096759,0.022021086735218,0.074737913264782,0.118780086735218
0.106467,0.020844071855086,0.085622928144914,0.127311071855086,0.102093,0.018630063445947,0.083462936554053,0.120723063445947
0.105201,0.02393477106638,0.081266228933621,0.12913577106638,0.096554,0.021523881120746,0.075030118879254,0.118077881120746
0.103332,0.01943751299678,0.08389448700322,0.12276951299678,0.089374,0.021507076474965,0.067866923525035,0.110881076474965
0.104801,0.016311968412794,0.088489031587206,0.121112968412794,0.089143,0.018262268725435,0.070880731274565,0.107405268725435
0.101084,0.017550915816561,0.083533084183439,0.118634915816561,0.090387,0.018185351495091,0.072201648504909,0.108572351495091
0.096037,0.015333059267478,0.080703940732522,0.111370059267478,0.089463,0.017543538596874,0.071919461403126,0.107006538596874
0.093095,0.015872888757249,0.077222111242751,0.108967888757249,0.088483,0.014228404126957,0.074254595873043,0.102711404126957
0.088382,0.013987594646686,0.074394405353314,0.102369594646686,0.082574,0.014384804256576,0.068189195743424,0.096958804256576
0.095124,0.011603136364794,0.083520863635206,0.106727136364794,0.07411,0.016091439261297,0.058018560738704,0.090201439261297
0.091229,0.015003606766375,0.076225393233626,0.106232606766375,0.077332,0.014907073790654,0.062424926209346,0.092239073790654
0.085677,0.014494662000199,0.071182337999802,0.100171662000199,0.079093,0.015284210610954,0.063808789389046,0.094377210610954
0.085829,0.010167138781388,0.075661861218612,0.095996138781388,0.082435,0.018282683473714,0.064152316526287,0.100717683473714
0.090235,0.009772126559762,0.080462873440238,0.100007126559762,0.082552,0.018332744789038,0.064219255210962,0.100884744789038
0.091241,0.008080381550397,0.083160618449603,0.099321381550397,0.088571,0.018361321126215,0.070209678873785,0.106932321126215
0.093248,0.007229455131613,0.086018544868388,0.100477455131613,0.09157,0.018023811472605,0.073546188527395,0.109593811472605
0.089247,0.005661407422188,0.083585592577813,0.094908407422188,0.089629,0.019297701896858,0.070331298103142,0.108926701896858
0.081579,0.008084826281374,0.073494173718626,0.089663826281374,0.089075,0.018766004702653,0.070308995297347,0.107841004702653
0.081261,0.007146440617538,0.074114559382462,0.088407440617538,0.082729,0.020494322042946,0.062234677957054,0.103223322042946
0.07485,0.007137412521355,0.067712587478645,0.081987412521355,0.086422,0.019643244360339,0.066778755639661,0.106065244360339
0.070676,0.008392731736449,0.062283268263551,0.079068731736449,0.091266,0.017074885534023,0.074191114465977,0.108340885534023
0.071751,0.008023465803504,0.063727534196496,0.079774465803504,0.087737,0.01942294149968,0.06831405850032,0.10715994149968
0.075306,0.00710046713252,0.06820553286748,0.08240646713252,0.092517,0.021398352833805,0.071118647166195,0.113915352833805
0.076563,0.0050270263576,0.071535973642401,0.0815900263576,0.101793,0.019181247782665,0.082611752217335,0.120974247782665
0.082673,0.005873724670088,0.076799275329912,0.088546724670088,0.103817,0.018957064290127,0.084859935709873,0.122774064290127
0.089666,0.007056721866419,0.082609278133581,0.09672272186642,0.099142,0.022202653028411,0.076939346971589,0.121344653028411
0.088632,0.009100277413354,0.079531722586646,0.097732277413354,0.099076,0.019358967069552,0.079717032930448,0.118434967069552
0.089306,0.010585517866406,0.078720482133594,0.099891517866406,0.101792,0.022672819277717,0.079119180722283,0.124464819277717
0.086809,0.013401838810402,0.073407161189598,0.100210838810402,0.097963,0.025256360664197,0.072706639335803,0.123219360664197
0.083067,0.011672115232468,0.071394884767533,0.094739115232468,0.100124,0.026238037912542,0.073885962087458,0.126362037912542
0.086665,0.010733261037541,0.075931738962459,0.097398261037541,0.095204,0.029055130760332,0.066148869239668,0.124259130760332
0.09516,0.007675271330709,0.087484728669291,0.102835271330709,0.09447,0.032497573447875,0.061972426552126,0.126967573447875
0.098016,0.007172019311184,0.090843980688816,0.105188019311184,0.089617,0.027713435487142,0.061903564512858,0.117330435487142
0.091673,0.013354079301846,0.078318920698154,0.105027079301846,0.089138,0.024041805807801,0.065096194192199,0.113179805807801
0.084399,0.015722445929308,0.068676554070693,0.100121445929308,0.090459,0.022605717440506,0.067853282559494,0.113064717440506
0.084322,0.016626132562926,0.067695867437074,0.100948132562927,0.092991,0.024097681340743,0.068893318659257,0.117088681340743
0.082279,0.016662561057653,0.065616438942348,0.098941561057653,0.097946,0.022780020544328,0.075165979455672,0.120726020544328
0.087752,0.017932586860239,0.069819413139762,0.105684586860239,0.098559,0.019961026426514,0.078597973573486,0.118520026426514
0.093558,0.020143456170677,0.073414543829323,0.113701456170677,0.106321,0.019322583639358,0.086998416360642,0.125643583639359
0.102196,0.018055970300707,0.084140029699294,0.120251970300707,0.103933,0.017666843139056,0.086266156860944,0.121599843139056
0.104874,0.018506287539644,0.086367712460356,0.123380287539644,0.102318,0.021546301051457,0.080771698948544,0.123864301051457
0.105009,0.01763071130159,0.087378288698411,0.12263971130159,0.101906,0.018130256713571,0.083775743286429,0.120036256713571
0.098997,0.019440223159727,0.079556776840273,0.118437223159727,0.102646,0.015038193658149,0.087607806341851,0.117684193658149
0.09607,0.021277807335344,0.074792192664657,0.117347807335344,0.102521,0.014646040881412,0.087874959118588,0.117167040881412
0.093872,0.020665148233197,0.073206851766803,0.114537148233197,0.101467,0.017424532891874,0.084042467108126,0.118891532891874
0.093433,0.018251142676556,0.075181857323444,0.111684142676556,0.105928,0.015468178512676,0.090459821487325,0.121396178512676
0.095853,0.018876430449108,0.076976569550892,0.114729430449108,0.107994,0.017307477386956,0.090686522613044,0.125301477386956
0.096796,0.01511209560253,0.08168390439747,0.11190809560253,0.108174,0.013964311690878,0.094209688309122,0.122138311690879
0.097589,0.016269182477924,0.081319817522076,0.113858182477924,0.113193,0.015196394029506,0.097996605970494,0.128389394029506
0.099787,0.018742161068031,0.08104483893197,0.118529161068031,0.116879,0.012420226890037,0.104458773109963,0.129299226890037
0.102326,0.017443419561543,0.084882580438458,0.119769419561543,0.120279,0.012934178017949,0.107344821982051,0.133213178017949
0.105004,0.016831579649576,0.088172420350425,0.121835579649576,0.1174,0.010496290177963,0.106903709822037,0.127896290177963
0.10183,0.017545056497487,0.084284943502513,0.119375056497487,0.119965,0.015262516175258,0.104702483824742,0.135227516175258
0.104606,0.016276195455327,0.088329804544673,0.120882195455327,0.122985,0.016425493523788,0.106559506476212,0.139410493523788
0.111495,0.01602685777063,0.09546814222937,0.12752185777063,0.118567,0.017537989665295,0.101029010334705,0.136104989665295
0.104434,0.01489085628834,0.08954314371166,0.11932485628834,0.114232,0.019759981123473,0.094472018876527,0.133991981123473
0.109212,0.015377681440972,0.093834318559029,0.124589681440972,0.115263,0.017439569561776,0.097823430438225,0.132702569561776
0.111289,0.015794222393015,0.095494777606986,0.127083222393015,0.114632,0.01681465853058,0.09781734146942,0.13144665853058
0.108207,0.016620906157608,0.091586093842393,0.124827906157608,0.11345,0.017111488392306,0.096338511607695,0.130561488392306
0.102876,0.017396703595797,0.085479296404204,0.120272703595797,0.117338,0.015912580761775,0.101425419238225,0.133250580761775
0.101256,0.017449762491221,0.08380623750878,0.118705762491221,0.120244,0.015668336813459,0.104575663186541,0.13591233681346
