DTA-mean,DTA-se,DTA-lower,DTA-upper,CADRL-mean,CADRL-se,CADRL-lower,CADRL-upper,NRS-mean,NRS-se,NRS-lower,NRS-upper
0.0764425,0.023642623999534,0.052799876000466,0.100085123999534,0.0737825,0.024926657553823,0.048855842446177,0.098709157553823,0.0574595,0.023459173595964,0.034000326404036,0.080918673595964
0.078002,0.024290074792895,0.053711925207105,0.102292074792895,0.074339,0.025242607331433,0.049096392668568,0.099581607331433,0.05784,0.023620363977815,0.034219636022185,0.081460363977815
0.0773875,0.024317169862854,0.053070330137146,0.101704669862854,0.0739725,0.025213492191131,0.048759007808869,0.099185992191131,0.0576105,0.023699710458264,0.033910789541736,0.081310210458264
0.0788765,0.024478007465319,0.054398492534681,0.103354507465319,0.0742335,0.025287686134318,0.048945813865682,0.099521186134318,0.0566835,0.023644092990874,0.033039407009126,0.080327592990874
0.080315,0.025032665226327,0.055282334773674,0.105347665226326,0.075614,0.025819795956247,0.049794204043753,0.101433795956247,0.0579195,0.024393381097362,0.033526118902639,0.082312881097361
0.0816155,0.025519937298012,0.056095562701988,0.107135437298012,0.0760625,0.026024779263126,0.050037720736874,0.102087279263126,0.0576365,0.024418188940601,0.033218311059399,0.082054688940601
0.0820175,0.025457359602219,0.056560140397782,0.107474859602218,0.0761975,0.026278070274682,0.049919429725318,0.102475570274682,0.0577535,0.024480916911046,0.033272583088954,0.082234416911046
0.0814565,0.025058759602294,0.056397740397706,0.106515259602294,0.075465,0.026040301308207,0.049424698691793,0.101505301308207,0.055196,0.023466525068228,0.031729474931772,0.078662525068228
0.0826125,0.025499026040768,0.057113473959232,0.108111526040768,0.0760055,0.026471017940487,0.049534482059514,0.102476517940486,0.0549595,0.023969732110982,0.030989767889018,0.078929232110982
0.0813315,0.025386973212982,0.055944526787018,0.106718473212982,0.074972,0.026378161687275,0.048593838312726,0.101350161687275,0.0546375,0.023629437857728,0.031008062142272,0.078266937857728
0.0814265,0.02559213211397,0.05583436788603,0.10701863211397,0.075756,0.02642804651628,0.04932795348372,0.10218404651628,0.0543665,0.023517681162266,0.030848818837734,0.077884181162266
0.081511,0.025610704443867,0.055900295556133,0.107121704443867,0.075795,0.026474344530759,0.049320655469241,0.102269344530759,0.053326,0.023521770221081,0.029804229778919,0.076847770221081
0.0814965,0.025832312915868,0.055664187084132,0.107328812915868,0.076178,0.026783016428326,0.049394983571674,0.102961016428326,0.052808,0.023688534840485,0.029119465159515,0.076496534840485
0.08172,0.025937097680949,0.055782902319051,0.107657097680949,0.076852,0.027117933510666,0.049734066489334,0.103969933510666,0.0520805,0.023543427550074,0.028537072449927,0.075623927550073
0.0814175,0.02557664249369,0.055840857506311,0.106994142493689,0.076094,0.026708458666373,0.049385541333627,0.102802458666373,0.0513395,0.023397375974075,0.027942124025925,0.074736875974075
0.080824,0.025213297845031,0.05561070215497,0.106037297845031,0.074435,0.026377168757595,0.048057831242405,0.100812168757595,0.0507905,0.023333383493399,0.027457116506602,0.074123883493399
0.0808545,0.025266932787187,0.055587567212813,0.106121432787187,0.075404,0.026785038908565,0.048618961091435,0.102189038908565,0.050951,0.023429585164915,0.027521414835085,0.074380585164915
0.081234,0.025699797100366,0.055534202899634,0.106933797100366,0.075103,0.027026695405757,0.048076304594243,0.102129695405757,0.0502085,0.023302164277761,0.026906335722239,0.073510664277761
0.0809935,0.025973748681762,0.055019751318238,0.106967248681762,0.0751675,0.027338086195006,0.047829413804995,0.102505586195006,0.050796,0.02353558848732,0.027260411512681,0.07433158848732
0.081585,0.026599378804359,0.054985621195641,0.108184378804359,0.076385,0.028053498573658,0.048331501426342,0.104438498573658,0.051167,0.023993227299016,0.027173772700985,0.075160227299016
0.081455,0.027018121562718,0.054436878437283,0.108473121562717,0.0764555,0.028481936112112,0.047973563887888,0.104937436112112,0.0504815,0.023966740531296,0.026514759468705,0.074448240531296
0.081572,0.027041273620153,0.054530726379847,0.108613273620153,0.076592,0.02851383648726,0.04807816351274,0.10510583648726,0.050065,0.024022740592105,0.026042259407895,0.074087740592105
0.0811395,0.02680934749351,0.05433015250649,0.10794884749351,0.075979,0.028318652733961,0.047660347266039,0.104297652733961,0.04872,0.023685748727405,0.025034251272595,0.072405748727405
0.0793995,0.026816044341754,0.052583455658247,0.106215544341754,0.076155,0.028718541262088,0.047436458737913,0.104873541262087,0.0491565,0.023901332006699,0.025255167993301,0.073057832006699
0.0782495,0.026871403650329,0.051378096349672,0.105120903650329,0.0734545,0.028101314900533,0.045353185099468,0.101555814900533,0.0479705,0.02365053894676,0.02431996105324,0.07162103894676
0.077667,0.026835639395732,0.050831360604268,0.104502639395732,0.0736435,0.028177389833084,0.045466110166917,0.101820889833083,0.047882,0.023602371199145,0.024279628800855,0.071484371199145
0.0770155,0.026622471413054,0.050393028586946,0.103637971413054,0.0738805,0.027944859171928,0.045935640828072,0.101825359171928,0.0471635,0.02323856452406,0.02392493547594,0.07040206452406
0.0764575,0.026604852421337,0.049852647578663,0.103062352421337,0.073874,0.028297760588664,0.045576239411336,0.102171760588664,0.0481705,0.023618352544508,0.024552147455492,0.071788852544508
0.077482,0.02677124866552,0.05071075133448,0.10425324866552,0.0735915,0.028202265906306,0.045389234093694,0.101793765906306,0.0473015,0.023033568885072,0.024267931114929,0.070335068885072
0.076798,0.02644010925343,0.05035789074657,0.10323810925343,0.0738835,0.027907745201825,0.045975754798175,0.101791245201825,0.048401,0.023206788013185,0.025194211986815,0.071607788013185
0.0754155,0.025929971873512,0.049485528126488,0.101345471873512,0.072825,0.027946466105355,0.044878533894645,0.100771466105355,0.047898,0.022950601785865,0.024947398214135,0.070848601785865
0.0761685,0.026163749020459,0.050004750979541,0.102332249020459,0.072199,0.028003655126509,0.044195344873491,0.100202655126509,0.0466875,0.022322730147767,0.024364769852234,0.069010230147767
0.074412,0.025682380927615,0.048729619072385,0.100094380927615,0.0718785,0.027663342943425,0.044215157056575,0.099541842943425,0.047444,0.022319709399243,0.025124290600757,0.069763709399243
0.0743145,0.025221075473258,0.049093424526742,0.099535575473258,0.071279,0.027417898602515,0.043861101397485,0.098696898602515,0.0489675,0.022653693925544,0.026313806074456,0.071621193925544
0.0748555,0.026093797990774,0.048761702009226,0.100949297990774,0.072434,0.028474223370543,0.043959776629457,0.100908223370543,0.0483975,0.02235881335365,0.026038686646351,0.07075631335365
0.074632,0.026209155134969,0.048422844865031,0.100841155134969,0.0727495,0.028307918576591,0.044441581423409,0.101057418576591,0.046844,0.021618972709174,0.025225027290826,0.068462972709174
0.0742895,0.026237831755883,0.048051668244118,0.100527331755883,0.071718,0.027897850257681,0.043820149742319,0.099615850257681,0.0460825,0.021216407700043,0.024866092299957,0.067298907700043
0.073929,0.025886239532059,0.048042760467942,0.099815239532059,0.0715425,0.027501095617064,0.044041404382936,0.099043595617064,0.046299,0.021322604317693,0.024976395682307,0.067621604317693
0.074937,0.025809268578469,0.049127731421531,0.100746268578469,0.071289,0.027306918097801,0.043982081902199,0.098595918097801,0.0449385,0.020965526652235,0.023972973347766,0.065904026652235
0.074517,0.024953624532988,0.049563375467012,0.099470624532988,0.0702915,0.026878220892781,0.043413279107219,0.097169720892781,0.044826,0.020966070338632,0.023859929661369,0.065792070338632
0.0748885,0.024638987477505,0.050249512522495,0.099527487477505,0.069561,0.026588532133234,0.042972467866766,0.096149532133234,0.045208,0.021226689910477,0.023981310089523,0.066434689910477
0.0747935,0.024945284068337,0.049848215931664,0.099738784068337,0.0697175,0.026676434921835,0.043041065078165,0.096393934921835,0.0441345,0.020759621001812,0.023374878998188,0.064894121001812
0.074772,0.025149101245262,0.049622898754738,0.099921101245262,0.0700315,0.026819197643666,0.043212302356334,0.096850697643666,0.0439745,0.020522159898916,0.023452340101084,0.064496659898916
0.075496,0.025326370554117,0.050169629445883,0.100822370554117,0.070083,0.02687622246522,0.04320677753478,0.09695922246522,0.0423895,0.019862674017838,0.022526825982162,0.062252174017838
0.0761035,0.025312528826321,0.050790971173679,0.101416028826321,0.0719825,0.027194438373907,0.044788061626093,0.099176938373907,0.0408485,0.019087340715336,0.021761159284664,0.059935840715336
0.0756705,0.025043051780329,0.050627448219671,0.100713551780329,0.070713,0.026609969301415,0.044103030698586,0.097322969301415,0.039797,0.018722247568067,0.021074752431933,0.058519247568067
0.0750035,0.024880120422739,0.050123379577261,0.099883620422739,0.070192,0.026329342748264,0.043862657251736,0.096521342748264,0.0396445,0.018752157675111,0.020892342324889,0.058396657675111
0.075862,0.024867666626454,0.050994333373546,0.100729666626454,0.0695755,0.026095151310477,0.043480348689524,0.095670651310477,0.0381745,0.018471348781439,0.019703151218561,0.056645848781439
0.0742865,0.024535871925385,0.049750628074615,0.098822371925385,0.069473,0.025751178227629,0.043721821772371,0.095224178227629,0.0394355,0.019091447189921,0.020344052810079,0.058526947189921
0.075457,0.024688552533963,0.050768447466038,0.100145552533962,0.0706665,0.026163146303001,0.044503353696999,0.096829646303001,0.0384155,0.0190988187891,0.0193166812109,0.0575143187891
0.077385,0.024955007224114,0.052429992775887,0.102340007224113,0.069964,0.025873960438591,0.044090039561409,0.095837960438591,0.038037,0.019160182050863,0.018876817949137,0.057197182050863
0.0762515,0.02500301594086,0.05124848405914,0.10125451594086,0.0710925,0.026009229550403,0.045083270449597,0.097101729550403,0.038615,0.01908942473378,0.01952557526622,0.05770442473378
0.0790935,0.025593878153118,0.053499621846882,0.104687378153118,0.073164,0.026679521233002,0.046484478766998,0.099843521233002,0.0369465,0.018921165765266,0.018025334234734,0.055867665765266
0.0785435,0.025851895106227,0.052691604893774,0.104395395106226,0.073581,0.026831822191404,0.046749177808596,0.100412822191404,0.035789,0.018732429675714,0.017056570324287,0.054521429675714
0.0776915,0.025799816860354,0.051891683139647,0.103491316860353,0.0729955,0.026160176195571,0.046835323804429,0.099155676195571,0.035771,0.018436751804782,0.017334248195219,0.054207751804782
0.0775575,0.026040199438667,0.051517300561333,0.103597699438667,0.0732875,0.026223890128511,0.047063609871489,0.099511390128511,0.035953,0.018594313993501,0.0173586860065,0.054547313993501
0.077403,0.026154348068512,0.051248651931488,0.103557348068512,0.073824,0.026371742018894,0.047452257981106,0.100195742018894,0.036048,0.018536853026097,0.017511146973903,0.054584853026097
0.076854,0.026598533948739,0.050255466051261,0.103452533948739,0.073949,0.026637006357072,0.047311993642929,0.100586006357071,0.034694,0.018224947200046,0.016469052799955,0.052918947200046
0.076466,0.026297917532679,0.050168082467322,0.102763917532678,0.0747295,0.026994246510959,0.047735253489041,0.101723746510959,0.0347715,0.017849583531556,0.016921916468444,0.052621083531556
0.0763365,0.027221450457824,0.049115049542176,0.103557950457824,0.0755875,0.027387233301607,0.048200266698393,0.102974733301607,0.0351925,0.017762415083072,0.017430084916928,0.052954915083072
0.076175,0.027295950472959,0.048879049527041,0.103470950472959,0.075583,0.027388011298539,0.048194988701461,0.102971011298539,0.0349785,0.017423046742908,0.017555453257092,0.052401546742908
0.075679,0.027157731841554,0.048521268158446,0.102836731841554,0.0756065,0.027124455888552,0.048482044111448,0.102730955888552,0.034501,0.017074614828908,0.017426385171092,0.051575614828908
0.0750655,0.027174196823969,0.047891303176032,0.102239696823968,0.076447,0.027198454645643,0.049248545354357,0.103645454645643,0.034603,0.017212718346876,0.017390281653124,0.051815718346876
0.0751865,0.02700903980409,0.048177460195911,0.102195539804089,0.076611,0.026821928309169,0.049789071690831,0.103432928309169,0.035878,0.017520513852815,0.018357486147186,0.053398513852815
0.074226,0.026673978568385,0.047552021431615,0.100899978568385,0.0760115,0.026856194454601,0.049155305545399,0.102867694454601,0.036895,0.017828016808757,0.019066983191243,0.054723016808757
0.0730685,0.027006523430563,0.046061976569437,0.100075023430563,0.0761735,0.027157612960171,0.049015887039829,0.103331112960171,0.0374045,0.017879572972933,0.019524927027067,0.055284072972933
0.073607,0.026775220490844,0.046831779509156,0.100382220490844,0.0753945,0.02710632535293,0.04828817464707,0.10250082535293,0.036819,0.017707932635467,0.019111067364534,0.054526932635467
0.0728265,0.027123925488702,0.045702574511298,0.099950425488702,0.076255,0.02745286686102,0.04880213313898,0.10370786686102,0.037196,0.017881900001585,0.019314099998416,0.055077900001585
0.073782,0.027526526551674,0.046255473448326,0.101308526551674,0.076985,0.028005296314566,0.048979703685434,0.104990296314566,0.036445,0.017570833787843,0.018874166212157,0.054015833787843
0.0745245,0.027774249309287,0.046750250690713,0.102298749309287,0.0759605,0.027950293314402,0.048010206685598,0.103910793314402,0.0352045,0.017319497626311,0.01788500237369,0.052523997626311
0.0745745,0.027867673620663,0.046706826379337,0.102442173620663,0.0780065,0.028356342491094,0.049650157508906,0.106362842491094,0.035242,0.01734352146416,0.01789847853584,0.05258552146416
0.0750315,0.028130247352963,0.046901252647037,0.103161747352963,0.0777155,0.028563926876103,0.049151573123898,0.106279426876102,0.034618,0.017239413276301,0.017378586723699,0.051857413276301
0.0734435,0.028155002950433,0.045288497049567,0.101598502950433,0.0763045,0.028156601953775,0.048147898046225,0.104461101953775,0.035185,0.017870462563186,0.017314537436814,0.053055462563186
0.073315,0.028436696489259,0.044878303510741,0.101751696489259,0.075932,0.028044799678372,0.047887200321628,0.103976799678372,0.0341835,0.016969328819471,0.017214171180529,0.051152828819471
0.0725685,0.02794122022757,0.04462727977243,0.10050972022757,0.0758295,0.028535636350302,0.047293863649698,0.104365136350302,0.033922,0.016752796917397,0.017169203082603,0.050674796917397
0.073911,0.028224644666595,0.045686355333405,0.102135644666595,0.0747355,0.028495504776582,0.046239995223418,0.103231004776582,0.0334565,0.016500917163903,0.016955582836097,0.049957417163904
0.074186,0.02829731241459,0.045888687585411,0.10248331241459,0.0741285,0.028250224276888,0.045878275723113,0.102378724276887,0.0328135,0.016166166659794,0.016647333340206,0.048979666659794
0.0742505,0.027937251807995,0.046313248192005,0.102187751807995,0.074209,0.028250716360632,0.045958283639368,0.102459716360632,0.03242,0.015845290064313,0.016574709935687,0.048265290064313
0.074422,0.027717512977659,0.046704487022342,0.102139512977659,0.0736895,0.027997477509888,0.045692022490112,0.101686977509888,0.031279,0.015788241911836,0.015490758088164,0.047067241911837
0.074796,0.027504774159327,0.047291225840674,0.102300774159327,0.0733735,0.027814173945131,0.045559326054869,0.101187673945131,0.028659,0.014824025709038,0.013834974290962,0.043483025709038
0.0748415,0.027431618679202,0.047409881320799,0.102273118679202,0.0735245,0.02783348343722,0.04569101656278,0.10135798343722,0.0280425,0.014933034413861,0.013109465586139,0.042975534413861
0.0743115,0.027644878630087,0.046666621369913,0.101956378630087,0.0725105,0.027727397045462,0.044783102954539,0.100237897045461,0.0284345,0.01528894941253,0.013145550587471,0.04372344941253
0.0726655,0.026772605157449,0.045892894842551,0.099438105157449,0.0710925,0.027479258918218,0.043613241081782,0.098571758918218,0.0271095,0.014710598398774,0.012398901601227,0.041820098398774
0.0713265,0.026657255141789,0.044669244858211,0.097983755141789,0.070066,0.027747216354879,0.042318783645121,0.097813216354879,0.025385,0.014476970159533,0.010908029840467,0.039861970159533
0.0703095,0.026697300450816,0.043612199549185,0.097006800450816,0.068819,0.027294419818385,0.041524580181616,0.096113419818385,0.0247655,0.014388139703898,0.010377360296102,0.039153639703898
0.070151,0.026349708039707,0.043801291960294,0.096500708039707,0.0688005,0.027358490876285,0.041442009123715,0.096158990876285,0.0251405,0.014355360254197,0.010785139745803,0.039495860254197
0.0692955,0.026654845822206,0.042640654177794,0.095950345822206,0.06869,0.026929537026181,0.041760462973819,0.095619537026181,0.025233,0.014168908375579,0.011064091624421,0.039401908375579
0.068689,0.026424437014922,0.042264562985079,0.095113437014922,0.0675865,0.02649727346613,0.04108922653387,0.09408377346613,0.0271125,0.014657126447379,0.012455373552622,0.041769626447379
0.06761,0.026052933050917,0.041557066949083,0.093662933050917,0.066322,0.025984153420883,0.040337846579117,0.092306153420883,0.027977,0.015207638270875,0.012769361729125,0.043184638270875
0.0659075,0.026073845657308,0.039833654342692,0.091981345657308,0.0666565,0.025794218355735,0.040862281644265,0.092450718355735,0.0288205,0.015602479191355,0.013218020808645,0.044422979191355
0.0644315,0.026266888017786,0.038164611982215,0.090698388017786,0.064977,0.025700297373982,0.039276702626018,0.090677297373982,0.028976,0.014981088092807,0.013994911907193,0.043957088092807
0.0636505,0.0260350750319,0.0376154249681,0.0896855750319,0.065314,0.02576562409275,0.03954837590725,0.09107962409275,0.028976,0.014981088092807,0.013994911907193,0.043957088092807
0.061614,0.025790980354897,0.035823019645103,0.087404980354897,0.064154,0.025733881123272,0.038420118876729,0.089887881123272,0.0294465,0.014832477916346,0.014614022083654,0.044278977916346
0.0610115,0.025315978288315,0.035695521711685,0.086327478288315,0.0630915,0.02544074177869,0.03765075822131,0.08853224177869,0.029008,0.01536306129433,0.01364493870567,0.04437106129433
0.0624465,0.025572708771592,0.036873791228408,0.088019208771592,0.062121,0.025203417501954,0.036917582498047,0.087324417501954,0.0304505,0.01605853813137,0.01439196186863,0.04650903813137
0.0605235,0.02549633387644,0.03502716612356,0.08601983387644,0.062245,0.025422166749163,0.036822833250838,0.087667166749163,0.0320075,0.016325447981772,0.015682052018228,0.048332947981772
0.060975,0.025379483074151,0.035595516925849,0.086354483074151,0.063241,0.02578556596453,0.03745543403547,0.08902656596453,0.033722,0.017246166243867,0.016475833756133,0.050968166243867
0.059821,0.025289954942625,0.034531045057375,0.085110954942625,0.0629055,0.025732015525951,0.037173484474049,0.088637515525951,0.035526,0.018038486383286,0.017487513616714,0.053564486383286
0.060437,0.026242116426759,0.034194883573241,0.086679116426759,0.062445,0.025466499999455,0.036978500000545,0.087911499999455,0.0363405,0.018144451730029,0.018196048269972,0.054484951730028
0.0589705,0.026289784512134,0.032680715487866,0.085260284512134,0.0634355,0.026104455424846,0.037331044575154,0.089539955424846,0.0379275,0.019131672753868,0.018795827246132,0.057059172753868
0.0578105,0.026551862211843,0.031258637788158,0.084362362211842,0.0646075,0.026103278989962,0.038504221010038,0.090710778989962,0.0380745,0.019577991377082,0.018496508622918,0.057652491377082
0.058391,0.026306677382157,0.032084322617843,0.084697677382157,0.0657075,0.026357117721468,0.039350382278532,0.092064617721468,0.038372,0.019344186295744,0.019027813704256,0.057716186295744
0.0610625,0.027639292564612,0.033423207435388,0.088701792564612,0.066625,0.026740022022762,0.039884977977238,0.093365022022762,0.038592,0.019482508425651,0.019109491574349,0.058074508425651
0.062843,0.027470176163331,0.035372823836669,0.090313176163331,0.0662425,0.026706541689777,0.039535958310223,0.092949041689777,0.0394225,0.020012343652662,0.019410156347339,0.059434843652662
0.0638315,0.027398422522008,0.036433077477993,0.091229922522007,0.067755,0.027187038006292,0.040567961993708,0.094942038006292,0.038229,0.019643055074674,0.018585944925326,0.057872055074674
0.063873,0.027802556199426,0.036070443800574,0.091675556199426,0.068576,0.027422207715645,0.041153792284355,0.095998207715645,0.036747,0.018967776303217,0.017779223696783,0.055714776303217
0.0638565,0.027764503797815,0.036091996202185,0.091621003797815,0.0687875,0.027910591122467,0.040876908877533,0.096698091122467,0.0360555,0.018909054613098,0.017146445386902,0.054964554613098
0.0650625,0.027997052148892,0.037065447851108,0.093059552148892,0.069354,0.028156930504663,0.041197069495337,0.097510930504663,0.0332615,0.017727238348717,0.015534261651283,0.050988738348717
0.0659435,0.02825930789679,0.03768419210321,0.09420280789679,0.0697785,0.028370916358619,0.041407583641381,0.098149416358619,0.031368,0.01681461259672,0.01455338740328,0.04818261259672
0.0656965,0.028174413077294,0.037522086922706,0.093870913077294,0.068944,0.028385543188587,0.040558456811414,0.097329543188587,0.029997,0.015972177114526,0.014024822885474,0.045969177114526
0.065201,0.028109291136957,0.037091708863043,0.093310291136957,0.0688945,0.028295561317104,0.040598938682896,0.097190061317104,0.0291885,0.016118465550245,0.013070034449755,0.045306965550245
0.065144,0.028058572633372,0.037085427366628,0.093202572633372,0.069277,0.028429868645884,0.040847131354116,0.097706868645884,0.02823,0.015596087347651,0.012633912652349,0.043826087347651
0.0656645,0.028025359571982,0.037639140428018,0.093689859571982,0.0687755,0.028291738590483,0.040483761409517,0.097067238590483,0.0280965,0.015424041930448,0.012672458069552,0.043520541930448
0.064823,0.02796888836229,0.03685411163771,0.09279188836229,0.069956,0.028722030547609,0.041233969452391,0.098678030547609,0.0287435,0.015781009386285,0.012962490613716,0.044524509386285
0.063228,0.028217459116653,0.035010540883347,0.091445459116653,0.07005,0.028638613201604,0.041411386798396,0.098688613201604,0.027879,0.015515359680008,0.012363640319993,0.043394359680007
0.064025,0.027946950817576,0.036078049182424,0.091971950817576,0.0713945,0.029103344905602,0.042291155094398,0.100497844905602,0.026164,0.015288324263234,0.010875675736766,0.041452324263234
0.0625115,0.028290592577058,0.034220907422942,0.090802092577059,0.070838,0.028886258557391,0.041951741442609,0.099724258557391,0.024901,0.015655655949919,0.009245344050081,0.040556655949919
0.063226,0.028662500935698,0.034563499064302,0.091888500935698,0.0708945,0.028839429735559,0.042055070264441,0.099733929735559,0.023222,0.01521960870062,0.00800239129938,0.03844160870062
0.0625625,0.028380872874859,0.034181627125141,0.090943372874859,0.0705655,0.028758885066184,0.041806614933816,0.099324385066184,0.023389,0.016265610396034,0.007123389603966,0.039654610396034
0.0618425,0.02780880104741,0.03403369895259,0.08965130104741,0.069129,0.028051966665063,0.041077033334938,0.097180966665062,0.022533,0.016237732894575,0.006295267105425,0.038770732894575
0.062553,0.027367113315478,0.035185886684522,0.089920113315478,0.0677475,0.027972670563824,0.039774829436176,0.095720170563824,0.0215935,0.01586080839067,0.00573269160933,0.03745430839067
0.06085,0.027085423416788,0.033764576583212,0.087935423416788,0.0676275,0.027961946644304,0.039665553355696,0.095589446644304,0.0199615,0.014869192742229,0.005092307257771,0.034830692742229
0.0593455,0.026464043084176,0.032881456915824,0.085809543084176,0.0670525,0.027729058887845,0.039323441112155,0.094781558887845,0.0191495,0.014091003304907,0.005058496695093,0.033240503304907
0.0572065,0.026640953833129,0.030565546166871,0.083847453833129,0.067702,0.027970792744893,0.039731207255107,0.095672792744893,0.0171985,0.013054838120831,0.004143661879169,0.030253338120831
0.055929,0.026562202874678,0.029366797125322,0.082491202874678,0.0663455,0.027432555056295,0.038912944943705,0.093778055056295,0.017176,0.013033069366466,0.004142930633534,0.030209069366466
0.0567585,0.026264924170735,0.030493575829265,0.083023424170735,0.0659555,0.027259212127381,0.038696287872619,0.093214712127381,0.0162535,0.012142845974528,0.004110654025472,0.028396345974528
