,AC-mean,AC-10_moving_average,AC-se,AC-upper,AC-lower,HRS-mean,HRS-10_moving_average,HRS-se,HRS-upper,HRS-lower,RRS-mean,RRS-10_moving_average,RRS-se,RRS-upper,RRS-lower,NRS-mean,NRS-10_moving,NRS-se,NRS-upper,NRS-lower,SARSA-RS-mean,SARSA-RS-se,SARSA-RS-10_moving,SARSA-RS-upper,SARSA-RS-lower
90,4118.25,4035.747,407.3064191,4443.053419,3628.440581,3167.97,2947.465,396.3780517,3343.843052,2551.086948,4231.57,4067.77,419.2198336,4486.989834,3648.550166,3994.176471,3883.10098,389.4796703,4272.580651,3493.62131,3740.25,381.317425873772,3916.091,4297.40842587377,3534.77357412623
91,4012.76,4008.084,412.5837503,4420.66775,3595.50025,3095.42,2923.02,376.9948674,3300.014867,2546.025133,3976.31,4055.729,396.5265786,4452.255579,3659.202421,3945.852941,3868.543137,384.883057,4253.426194,3483.66008,4647.9,427.71809886887,3961.705,4389.42309886887,3533.98690113113
92,4086.21,4013.059,412.8736837,4425.932684,3600.185316,3118.14,2918.412,383.903026,3302.315026,2534.508974,3829.77,4098.921,411.531505,4510.452505,3687.389495,3828.686275,3842.917647,382.7274152,4225.645062,3460.190232,3503.21,385.533176080866,3897.38,4282.91317608087,3511.84682391913
93,3663.54,3990.009,402.5717152,4392.580715,3587.437285,2785.07,2910.22,363.5361504,3273.75615,2546.68385,3583.64,4113.824,386.7264463,4500.550446,3727.097554,4179.480392,3778.92451,400.6112491,4179.535759,3378.313261,3960.24,396.114241884838,3922.181,4318.29524188484,3526.06675811516
94,4151.76,4054.677,409.9648973,4464.641897,3644.712103,2720.98,2920.739,348.4213817,3269.160382,2572.317618,4086.15,4155.788,412.7365599,4568.52456,3743.05144,3660.480392,3762.708824,386.2351579,4148.943981,3376.473666,3749.15,399.817290615351,3935.069,4334.88629061535,3535.25170938465
95,4362.82,4022.387,407.257111,4429.644111,3615.129889,2755.93,2927.026,365.3683011,3292.394301,2561.657699,4228.35,4103.329,419.0039485,4522.332949,3684.325052,4166.754902,3792.101961,392.0294699,4184.131431,3400.072491,3705.44,420.590501633121,3976.53,4397.12050163312,3555.93949836688
96,3893.71,3970.329,402.6747264,4373.003726,3567.654274,2781.65,2935.774,356.8680029,3292.642003,2578.905997,4265.83,4071.334,411.4818293,4482.815829,3659.852171,3708.147059,3779.144118,393.502809,4172.646927,3385.641309,4026.32,406.855534773708,4011.267,4418.12253477371,3604.41146522629
97,4008.05,3960.719,411.9942765,4372.713277,3548.724724,3078.73,2903.783,380.0240795,3283.80708,2523.758921,4356.97,4062.286,414.4674835,4476.753484,3647.818517,3680.745098,3790.562745,388.4200189,4178.982764,3402.142726,3884.34,407.236634211609,3998.204,4405.44063421161,3590.96736578839
98,4232.37,3934.845,398.202906,4333.047906,3536.642094,2998.42,2877.556,377.0634037,3254.619404,2500.492596,4297.61,3986.952,404.008089,4390.960089,3582.943911,3695.813725,3817.207843,385.9990818,4203.206925,3431.208761,3661.71,402.302848435106,3988.712,4391.01484843511,3586.40915156489
99,3828,3872.599,375.2002196,4247.79922,3497.39878,2972.34,2863.386,350.908171,3214.294171,2512.477829,3821.5,3906.281,389.2424965,4295.523497,3517.038504,3970.872549,3796.489216,395.3690966,4191.858312,3401.120119,4282.35,412.754201280859,3962.947,4375.70120128086,3550.19279871914
100,3841.62,3877.072,406.7111616,4283.783162,3470.360838,2923.52,2855.487,362.3347462,3217.821746,2493.152254,4111.16,3878.507,381.2974214,4259.804421,3497.209579,3848.598039,3761.491176,395.6632238,4157.1544,3365.827953,4196.39,417.465605743755,3921.191,4338.65660574375,3503.72539425625
101,4062.51,3892.609,407.6733669,4300.282367,3484.935633,3049.34,2813.295,368.0241167,3181.319117,2445.270883,4408.23,3845.796,423.1968256,4268.992826,3422.599174,3689.598039,3771.715686,390.010592,4161.726278,3381.705094,4004.65,416.278378341945,3873.107,4289.38537834195,3456.82862165805
102,3855.71,3841.922,412.1188577,4254.040858,3429.803142,3036.22,2802.455,380.4822032,3182.937203,2421.972797,3978.8,3750.014,393.1897588,4143.203759,3356.824241,3188.754902,3730.619608,360.085905,4090.705513,3370.533703,3751.22,401.264100208329,3825.166,4226.43010020833,3423.90189979167
103,4310.22,3761.215,411.1535532,4172.368553,3350.061447,2890.26,2776.036,368.2069444,3144.242944,2407.829056,4003.28,3685.172,411.652555,4096.824555,3273.519445,4017.323529,3804.935294,398.4434744,4203.378768,3406.49182,4089.12,406.517491943459,3805.509,4212.02649194346,3398.99150805654
104,3828.86,3699.665,412.0182057,4111.683206,3287.646794,2783.85,2745.577,351.8899085,3097.466909,2393.687092,3561.56,3669.618,387.2006982,4056.818698,3282.417302,3954.411765,3804.55,382.198615,4186.748615,3422.351385,4163.76,422.255156065619,3789.349,4211.60415606562,3367.09384393438
105,3842.24,3721.007,408.0458384,4129.052838,3312.961162,2843.41,2781.141,365.9551429,3147.096143,2415.185857,3908.4,3694.715,406.6508928,4101.365893,3288.064107,4037.176471,3756.052941,384.8522114,4140.905153,3371.20073,4052.81,413.523438197885,3763.561,4177.08443819789,3350.03756180212
106,3797.61,3727.282,397.1729928,4124.454993,3330.109007,2461.74,2722.639,344.2084094,3066.847409,2378.430591,4175.35,3680.128,410.0991213,4090.227121,3270.028879,3822.333333,3735.782353,381.5242302,4117.306583,3354.258123,3895.69,406.422957199762,3719.188,4125.61095719976,3312.76504280024
107,3749.31,3715.381,393.6497747,4109.030775,3321.731225,2816.46,2728.461,362.5534207,3091.014421,2365.907579,3603.63,3569.097,403.1814854,3972.278485,3165.915515,3947.196078,3709.366667,365.0090496,4074.375716,3344.357617,3789.42,387.186623007562,3714.798,4101.98462300756,3327.61137699244
108,3609.91,3704.226,384.3470583,4088.573058,3319.878942,2856.72,2736.037,379.8990203,3115.93602,2356.13798,3490.9,3586.825,377.3791331,3964.204133,3209.445867,3488.627451,3663.691176,390.1749908,4053.866167,3273.516186,3404.06,369.62653065493,3650.512,4020.13853065493,3280.88546934507
109,3872.73,3720.11,391.3393282,4111.449328,3328.770672,2893.35,2738.409,367.0328591,3105.441859,2371.376141,3543.76,3643.676,398.1451301,4041.82113,3245.53087,3620.892157,3720.507843,378.222837,4098.73068,3342.285006,3864.79,393.668519263352,3693.367,4087.03551926335,3299.69848073665
110,3996.99,3707.149,387.8673834,4095.016383,3319.281617,2501.6,2724.331,354.0688114,3078.399811,2370.262189,3784.05,3658.683,403.225747,4061.908747,3255.457253,3950.843137,3791.359804,397.136772,4188.496576,3394.223032,3715.55,387.534119110821,3677.206,4064.74011911082,3289.67188088918
111,3555.64,3655.602,393.9861293,4049.588129,3261.615871,2940.94,2719.626,365.7144755,3085.340476,2353.911525,3450.41,3624.454,381.6480659,4006.102066,3242.805934,3278.637255,3772.556863,362.6445909,4135.201454,3409.912272,3525.24,383.270480501695,3658.689,4041.9594805017,3275.4185194983
112,3048.64,3702.34,353.5936158,4055.933616,3348.746384,2772.03,2678.597,365.1584022,3043.755402,2313.438598,3330.38,3620.959,384.8115718,4005.770572,3236.147428,3931.911765,3840.365686,398.9658091,4239.331495,3441.399877,3554.65,389.581529945915,3647.131,4036.71252994592,3257.54947005409
113,3694.72,3712.558,403.9344615,4116.492462,3308.623539,2585.67,2690.451,344.6123054,3035.063305,2345.838695,3847.74,3656.529,410.271006,4066.800006,3246.257994,4013.470588,3854.210784,396.7338863,4250.944671,3457.476898,3927.52,414.151287932321,3629.824,4043.97528793232,3215.67271206768
114,4042.28,3707.419,400.2819394,4107.700939,3307.137061,3139.49,2666.685,381.8516677,3048.536668,2284.833332,3812.53,3593.38,397.0253978,3990.405398,3196.354602,3469.441176,3811.766667,351.4001577,4163.166824,3460.366509,3905.88,404.873260238312,3562.241,3967.11426023831,3157.36773976169
115,3904.99,3692.362,404.0443638,4096.406364,3288.317636,2258.39,2592.271,323.2808132,2915.551813,2268.990187,3762.53,3572.669,414.7729163,3987.441916,3157.896084,3834.470588,3861.898039,381.5926419,4243.490681,3480.305397,3609.08,385.258013461109,3489.511,3874.76901346111,3104.25298653889
116,3678.6,3642.055,394.1152057,4036.170206,3247.939794,2519.96,2621.392,345.5558884,2966.947888,2275.836112,3065.04,3552.435,379.6801548,3932.115155,3172.754845,3558.176471,3873.337255,372.8392243,4246.176479,3500.498031,3851.79,406.046069380064,3469.903,3875.94906938006,3063.85693061994
117,3637.76,3677.855,389.7305808,4067.585581,3288.124419,2892.22,2652.234,368.3396654,3020.573665,2283.894335,3780.91,3614.623,403.2287676,4017.851768,3211.394232,3490.441176,3924.583333,374.8037994,4299.387133,3549.779534,3146.56,376.885190030067,3396.226,3773.11119003007,3019.34080996993
118,3768.75,3671.317,393.6227898,4064.93979,3277.69421,2880.44,2623.744,365.9578056,2989.701806,2257.786194,4059.41,3606.225,411.4735129,4017.698513,3194.751487,4056.794118,3939.818627,382.4133412,4322.231969,3557.405286,3832.61,412.86984169227,3397.152,3810.02184169227,2984.28215830773
119,3743.12,3678.464,406.9325847,4085.396585,3271.531415,2752.57,2607.901,368.8474843,2976.748484,2239.053516,3693.83,3549.252,410.9314413,3960.183441,3138.320559,4329.411765,3924.239216,393.8555426,4318.094758,3530.383673,3703.18,389.864855656418,3342.725,3732.58985565642,2952.86014434358
120,3481.52,3662.694,384.3261905,4047.020191,3278.36781,2454.55,2627.491,350.2019952,2977.692995,2277.289005,3441.76,3532.872,374.7807714,3907.652771,3158.091229,3762.813725,3861.848039,383.1704234,4245.018463,3478.677616,3530.38,381.055828135458,3329.233,3710.28882813546,2948.17717186454
121,4023.02,3689.987,400.8051377,4090.792138,3289.181862,2530.65,2653.776,344.9759427,2998.751943,2308.800057,3415.46,3541.072,387.6758766,3928.747877,3153.396123,3956.72549,3838.666667,382.8820512,4221.548718,3455.784615,3409.66,397.962678456159,3402.714,3800.67667845616,3004.75132154384
122,3150.82,3600.447,375.6990981,3976.146098,3224.747902,2890.57,2665.025,362.581245,3027.606245,2302.443755,3686.08,3560.582,403.9268445,3964.508845,3156.655156,4070.362745,3827.016667,372.6823979,4199.699065,3454.334269,3381.58,384.133329243897,3430.098,3814.2313292439,3045.9646707561
123,3643.33,3622.9,368.4464813,3991.346481,3254.453519,2348.01,2685.332,330.5192286,3015.851229,2354.812771,3216.25,3564.312,373.0735084,3937.385508,3191.238492,3589.029412,3727.158824,369.8146154,4096.973439,3357.344208,3251.69,376.376239073351,3481.42,3857.79623907335,3105.04376092665
124,3891.71,3679.219,375.3410213,4054.560021,3303.877979,2395.35,2743.958,345.1988416,3089.156842,2398.759158,3605.42,3587.482,392.8377386,3980.319739,3194.644261,3970.754902,3768.47451,390.7800341,4159.254544,3377.694476,3178.58,359.137107573138,3533.208,3892.34510757314,3174.07089242686
125,3401.92,3673.865,397.0943504,4070.95935,3276.77065,2549.6,2788.336,339.4326905,3127.768691,2448.90331,3560.19,3577.578,385.1006169,3962.678617,3192.477383,3948.862745,3767.626471,395.5853009,4163.211772,3372.04117,3413,388.894777799857,3562.301,3951.19577779986,3173.40622220014
126,4036.6,3635.839,411.9385969,4047.777597,3223.900403,2828.38,2814.828,352.0880733,3166.916073,2462.739927,3686.92,3628.054,404.1905001,4032.2445,3223.8635,4070.637255,3732.045098,387.9600133,4120.005111,3344.085085,3115.02,375.094792013965,3603.046,3978.14079201396,3227.95120798603
127,3572.38,3556.339,399.5708925,3955.909893,3156.768108,2607.32,2854.361,357.0312252,3211.392225,2497.329775,3696.93,3574.903,384.8185178,3959.721518,3190.084482,3642.794118,3685.776471,352.3628722,4038.139343,3333.413598,3155.82,364.438666000193,3614.2,3978.63866600019,3249.76133399981
128,3840.22,3528.346,382.91995,3911.26595,3145.42605,2722.01,2895.852,355.3469711,3251.198971,2540.505029,3489.68,3542.086,386.666158,3928.752158,3155.419842,3901,3638.961765,382.0828762,4021.044641,3256.878888,3288.34,372.678817272997,3648.895,4021.573817273,3276.216182727
129,3585.42,3503.53,383.8345503,3887.36455,3119.69545,2948.47,2909.09,383.5228469,3292.612847,2525.567153,3530.03,3529.853,388.6421461,3918.495146,3141.210854,3705.5,3638.048039,386.4523207,4024.50036,3251.595719,3568.26,396.110344378937,3634.549,4030.65934437894,3238.43865562106
130,3754.45,3503.943,399.2943965,3903.237397,3104.648604,2717.4,2900.901,346.7424208,3247.643421,2554.158579,3523.76,3548.206,398.7102031,3946.916203,3149.495797,3531,3642.635294,372.154764,4014.790058,3270.48053,4265.19,406.557278300364,3627.789,4034.34627830037,3221.23172169964
131,3127.62,3451.774,368.1166306,3819.890631,3083.657369,2643.14,2892.552,348.0974835,3240.649484,2544.454517,3610.56,3533.421,387.3961209,3920.817121,3146.024879,3840.22549,3694.986275,384.1013779,4079.087652,3310.884897,3683.5,402.046146231997,3511.478,3913.524146232,3109.431853768
132,3375.35,3435.867,384.4715002,3820.3385,3051.3955,3093.64,2928.621,381.0747508,3309.695751,2547.546249,3723.38,3541.534,387.4645689,3928.998569,3154.069431,3071.784314,3698.011765,348.7884373,4046.800202,3349.223327,3894.8,402.385406047486,3494.474,3896.85940604748,3092.08859395251
133,4206.52,3433.561,426.887977,3860.448977,3006.673023,2934.27,2918.102,372.1673478,3290.269348,2545.934652,3447.95,3506.258,368.1234066,3874.381407,3138.134593,4002.186275,3702.451961,367.1185463,4069.570507,3335.333414,3769.57,401.509258487273,3431.817,3833.32625848727,3030.30774151273
134,3838.17,3368.258,412.5878161,3780.845816,2955.670184,2839.13,2901.827,359.7151322,3261.542132,2542.111868,3506.38,3515.499,382.016703,3897.515703,3133.482297,3962.27451,3691.754902,383.9324339,4075.687336,3307.822468,3469.51,395.843879703855,3404.95,3800.79387970385,3009.10612029614
135,3021.66,3266.091,358.8463393,3624.937339,2907.244661,2814.52,2931.88,361.8921855,3293.772186,2569.987815,4064.95,3544.563,405.409259,3949.972259,3139.153741,3593.04902,3652.021569,375.7863761,4027.807945,3276.235192,3820.45,412.850030247062,3356.123,3768.97303024706,2943.27296975294
136,3241.6,3298.378,365.1956788,3663.573679,2933.182321,3223.71,2922.155,391.2260191,3313.381019,2530.928981,3155.41,3450.071,364.8022141,3814.873214,3085.268786,3607.95098,3622.455882,382.9736614,4005.429544,3239.482221,3226.56,381.601387397897,3315.921,3697.5223873979,2934.3196126021
137,3292.45,3339.584,385.8252123,3725.409212,2953.758788,3022.23,2885.227,378.0197267,3263.246727,2507.207273,3368.76,3482.682,388.4052333,3871.087233,3094.276767,3174.647059,3562.85098,368.4394208,3931.290401,3194.41156,3502.77,386.394281752461,3336.968,3723.36228175246,2950.57371824754
138,3592.06,3295.287,402.7624657,3698.049466,2892.524534,2854.39,2855.73,371.3789221,3227.108922,2484.351078,3367.35,3500.343,369.6177435,3869.960744,3130.725257,3891.862745,3591.665686,386.0759204,3977.741607,3205.589766,3144.88,359.760852867568,3299.12,3658.88085286757,2939.35914713243
139,3589.55,3271.459,394.382609,3665.841609,2877.076391,2866.58,2842.438,382.5570269,3224.995027,2459.880973,3713.56,3541.327,402.7351475,3944.062148,3138.591853,3751.372549,3576.939216,386.8054237,3963.744639,3190.133792,3500.66,380.914439794556,3309.22,3690.13443979456,2928.30556020544
140,3232.76,3290.021,378.0899303,3668.11093,2911.93107,2633.91,2868.761,366.6753731,3235.436373,2502.085627,3375.91,3538.794,377.780522,3916.574522,3161.013478,4054.509804,3526.052941,390.2703968,3916.323338,3135.782544,3102.08,370.550610492008,3279.336,3649.88661049201,2908.78538950799
141,2968.55,3336.252,372.7832205,3709.035221,2963.46878,3003.83,2900.633,375.2186115,3275.851612,2525.414389,3691.69,3559.718,396.1441101,3955.86211,3163.57389,3870.480392,3461.645098,379.6442242,3841.289322,3082.000874,3513.46,372.72062417312,3327.332,3700.05262417312,2954.61137582688
142,3352.29,3374.433,373.1281746,3747.561175,3001.304825,2988.45,2895.355,377.9360923,3273.291092,2517.418908,3370.62,3533.537,391.8168268,3925.353827,3141.720173,3116.186275,3382.214706,350.9740805,3733.188786,3031.240625,3268.23,375.818082549257,3349.35,3725.16808254926,2973.53191745074
143,3553.49,3364.412,387.6909012,3752.102901,2976.721099,2771.52,2876.793,368.2563253,3245.049325,2508.536675,3540.36,3539.792,389.5956372,3929.387637,3150.196363,3895.215686,3415.82451,392.7764201,3808.60093,3023.04809,3500.9,389.39836581578,3373.554,3762.95236581578,2984.15563418422
144,2816.5,3338.347,365.4342063,3703.781206,2972.912794,3139.66,2849.772,387.8463395,3237.61834,2461.925661,3797.02,3559.694,383.7021944,3943.396194,3175.991806,3564.941176,3403.683333,364.1358353,3767.819169,3039.547498,2981.24,367.483523744943,3368.534,3736.01752374494,3001.05047625506
145,3344.53,3401.601,385.3444564,3786.945456,3016.256544,2717.27,2819.388,358.4798407,3177.867841,2460.908159,3120.03,3521.113,372.1673834,3893.280383,3148.945617,3297.392157,3410.335294,361.2546325,3771.589927,3049.080662,3418.43,378.803892602756,3424.803,3803.60689260276,3045.99910739724
146,3653.66,3432.716,389.6810945,3822.397095,3043.034906,2854.43,2810.234,368.3816913,3178.615691,2441.852309,3481.52,3576.974,384.3104933,3961.284493,3192.663507,3011.901961,3428.308824,344.4239273,3772.732751,3083.884896,3437.03,378.650346746177,3436.24,3814.89034674618,3057.58965325382
147,2849.48,3402.997,346.208468,3749.205468,3056.788532,2727.26,2805.603,368.2189725,3173.821973,2437.384028,3545.37,3610.723,371.4791808,3982.202181,3239.243819,3462.794118,3491.402941,340.6871156,3832.090057,3150.715826,3124.29,368.463626236023,3400.097,3768.56062623602,3031.63337376398
148,3353.78,3429.424,375.1028469,3804.526847,3054.321153,2721.47,2827.761,364.1439414,3191.904941,2463.617059,3777.19,3617.491,394.8614402,4012.35244,3222.62956,3744.598039,3504.816667,381.1033871,3885.920054,3123.71328,3245.88,372.727854950499,3438.906,3811.6338549505,3066.1781450495
149,3775.17,3470.972,388.1808251,3859.152825,3082.791175,3129.81,2854.449,384.8883263,3239.337326,2469.560674,3688.23,3615.433,412.7098184,4028.142818,3202.723182,3242.509804,3496.910784,375.4430259,3872.35381,3121.467758,3201.82,376.805698836947,3435.134,3811.93969883695,3058.32830116305
150,3695.07,3467.443,380.990096,3848.433096,3086.452904,2952.63,2834.998,360.9705912,3195.968591,2474.027409,3585.15,3595.559,399.6752593,3995.234259,3195.883741,3410.431373,3568.788235,376.4804912,3945.268727,3192.307744,3582.04,406.799089212353,3455.743,3862.54208921235,3048.94391078765
151,3350.36,3433.244,386.9826377,3820.226638,3046.261362,2951.05,2828.023,378.9199083,3206.942908,2449.103092,3429.88,3606.562,398.0967418,4004.658742,3208.465258,3076.176471,3642.404902,358.5795735,4000.984475,3283.825328,3733.64,387.518078680208,3460.904,3848.42207868021,3073.38592131979
152,3252.08,3418.694,385.9162167,3804.610217,3032.777783,2802.83,2792.946,366.0401637,3158.986164,2426.905836,3433.17,3671.889,376.4872941,4048.376294,3295.401706,3452.284314,3714.976471,381.3770733,4096.353544,3333.599397,3510.27,387.110473858561,3429.485,3816.59547385856,3042.37452614144
153,3292.84,3434.867,374.3845624,3809.251562,3060.482438,2501.31,2802.924,365.3542417,3168.278242,2437.569758,3739.38,3690.279,397.9903245,4088.269325,3292.288676,3773.803922,3752.707843,386.0785016,4138.786345,3366.629342,3450.7,391.418321875714,3409.329,3800.74732187571,3017.91067812429
154,3449.04,3443.256,399.5404095,3842.79641,3043.715591,2835.82,2812.57,365.5338855,3178.103886,2447.036115,3411.21,3673.098,389.1595139,4062.257514,3283.938486,3631.460784,3757.783333,371.7744263,4129.55776,3386.008907,3543.93,395.301964137544,3382.536,3777.83796413754,2987.23403586246
155,3655.68,3486.977,391.0756614,3878.052661,3095.901339,2625.73,2805.449,363.8978004,3169.3468,2441.5512,3678.64,3675.096,384.4136646,4059.509665,3290.682335,3477.127451,3735.094118,377.8348078,4112.928925,3357.25931,3532.8,389.245163874903,3364.864,3754.1091638749,2975.6188361251
156,3356.47,3395.18,363.9419757,3759.121976,3031.238024,2808.12,2824.629,368.3646444,3192.993644,2456.264356,3819.01,3677.21,399.9450949,4077.155095,3277.264905,3642.843137,3756.922549,357.366676,4114.289225,3399.555873,3075.6,361.53547682074,3341.791,3703.32647682074,2980.25552317926
157,3113.75,3408.777,368.7632686,3777.540269,3040.013731,2948.84,2834.279,382.9740688,3217.253069,2451.304931,3613.05,3631.149,380.1604983,4011.309498,3250.988502,3596.931373,3783.454902,382.9134116,4166.368314,3400.54149,3512.38,396.058881425477,3325.828,3721.88688142548,2929.76911857452
158,3769.26,3393.503,405.3120126,3798.815013,2988.190987,2988.35,2821.874,374.3023065,3196.176307,2447.571694,3756.61,3656.433,405.5984075,4062.031408,3250.834593,3665.539216,3776.203922,373.7260446,4149.929966,3402.477877,3208.16,380.088727725514,3284.116,3664.20472772551,2904.02727227449
159,3739.88,3345.926,390.0565414,3735.982541,2955.869459,2935.3,2789.514,380.9001784,3170.414178,2408.613822,3489.49,3663.672,386.8031653,4050.475165,3276.868835,3961.284314,3761.837255,389.305079,4151.142334,3372.532176,3407.91,392.045457082466,3305.126,3697.17145708247,2913.08054291753
160,3353.08,3316.755,376.2380408,3692.993041,2940.516959,2882.88,2794.98,369.2416342,3164.221634,2425.738366,3695.18,3726.538,400.9210068,4127.459007,3325.616993,4146.598039,3771.49902,398.0279346,4169.526954,3373.471085,3633.65,389.628869406516,3272.937,3662.56586940652,2883.30813059348
161,3204.86,3290.798,375.1436805,3665.941681,2915.65432,2600.28,2799.008,355.7499007,3154.757901,2443.258099,4083.15,3754.825,413.7495615,4168.574562,3341.075439,3801.892157,3744.373529,392.0672304,4136.44076,3352.306299,3419.45,373.280751278445,3196.871,3570.15175127844,2823.59024872156
162,3413.81,3327.932,393.3073286,3721.239329,2934.624671,2902.61,2851.122,374.5341645,3225.656165,2476.587836,3617.07,3719.274,389.9087638,4109.182764,3329.365236,3829.598039,3714.577451,373.315387,4087.892838,3341.262064,3308.71,390.665697059519,3198.35,3589.01569705952,2807.68430294048
163,3376.73,3332.848,390.4592987,3723.307299,2942.388701,2597.77,2867.21,359.4299931,3226.639993,2507.780007,3567.57,3703.209,392.1401893,4095.349189,3311.068811,3824.558824,3722.229412,386.713595,4108.943007,3335.515817,3182.77,374.140476787797,3181.48,3555.6204767878,2807.3395232122
164,3886.25,3312.361,400.0638635,3712.424864,2912.297137,2764.61,2883.899,362.6317666,3246.530767,2521.267233,3431.19,3738.529,392.087988,4130.616988,3346.441012,3404.568627,3692.548039,355.4372138,4047.985253,3337.110825,3367.21,377.619321352867,3224.012,3601.63132135287,2846.39267864713
165,2737.71,3296.696,348.9243948,3645.620395,2947.771605,2817.53,2899.46,369.9473867,3269.407387,2529.512613,3699.78,3747.392,384.8761368,4132.268137,3362.515863,3695.411765,3704.75098,381.4762507,4086.227231,3323.27473,3302.07,365.760491921968,3183.157,3548.91749192197,2817.39650807803
166,3492.44,3409.455,392.4277134,3801.882713,3017.027287,2904.62,2922.527,376.7345712,3299.261571,2545.792429,3358.4,3750.789,360.1670401,4110.95604,3390.62196,3908.166667,3692.988235,390.8241598,4083.812395,3302.164076,2915.97,368.331082439427,3158.539,3526.87008243943,2790.20791756057
167,2961.01,3446.905,363.1081796,3810.01318,3083.79682,2824.79,2918.118,355.4824202,3273.60042,2562.63558,3865.89,3775.993,405.8842936,4181.877294,3370.108706,3524.421569,3685.788235,363.7694568,4049.557692,3322.018779,3095.26,380.151552310391,3168.029,3548.18055231039,2787.87744768961
168,3293.49,3494.74,382.5286276,3877.268628,3112.211372,2664.75,2899.379,355.2735916,3254.652592,2544.105408,3829,3771.662,388.9816014,4160.643601,3382.680399,3521.872549,3682.341176,383.6826543,4066.023831,3298.658522,3418.26,379.50258750633,3161.891,3541.39358750633,2782.38841249367
169,3448.17,3522.301,388.753515,3911.054515,3133.547485,2989.96,2904.702,372.0886545,3276.790655,2532.613346,4118.15,3773.638,410.6026881,4184.240688,3363.035312,4057.901961,3686.960784,410.8549725,4097.815757,3276.105812,3086.02,379.525343285531,3139.996,3519.52134328553,2760.47065671447
170,3093.51,3488.222,388.3759814,3876.597981,3099.846019,2923.16,2859.415,366.1601032,3225.575103,2493.254897,3978.05,3744.491,408.7820997,4153.2731,3335.7089,3875.343137,3659.664706,379.3974605,4039.062166,3280.267245,2872.99,368.731057139211,3122.221,3490.95205713921,2753.48994286079
171,3576.2,3550.348,401.0195559,3951.367556,3149.328444,3121.42,2817.89,390.9574622,3208.847462,2426.932538,3727.64,3686.647,400.3286733,4086.975673,3286.318327,3503.931373,3658.141176,372.5193947,4030.660571,3285.621782,3434.24,374.834293020262,3150.391,3525.22529302026,2775.55670697974
172,3462.97,3561.091,391.302005,3952.393005,3169.788995,3063.49,2785.488,389.4430252,3174.931025,2396.044975,3456.42,3703.065,382.3592379,4085.424238,3320.705762,3906.117647,3659.858824,386.5430718,4046.401895,3273.315752,3140.01,382.487618491109,3075.598,3458.08561849111,2693.11038150889
173,3171.86,3569.001,387.9740512,3956.975051,3181.026949,2764.66,2741.082,376.9579094,3118.039909,2364.124091,3920.77,3682.792,400.6938549,4083.485855,3282.098145,3527.745098,3651.812745,378.9050291,4030.717774,3272.907716,3608.09,386.243874798035,3064.559,3450.80287479803,2678.31512520196
174,3729.6,3594.177,406.9035262,4001.080526,3187.273474,2920.22,2734.155,379.6654168,3113.820417,2354.489583,3519.82,3710.919,407.9023801,4118.82138,3303.01662,3526.598039,3695.62451,368.551321,4064.175831,3327.073189,2958.66,361.261167085531,3004.13,3365.39116708553,2642.86883291447
175,3865.3,3567.739,413.4838581,3981.222858,3154.255142,3048.2,2700.228,384.3440092,3084.572009,2315.883991,3733.75,3727.573,412.8370907,4140.410091,3314.735909,3577.784314,3731.423529,359.6863792,4091.109909,3371.73715,3055.89,359.335397614819,3008.362,3367.69739761482,2649.02660238518
176,3866.94,3560.053,397.1853217,3957.238322,3162.867678,2860.53,2644.466,375.129932,3019.595932,2269.336068,3610.44,3732.593,385.3766818,4117.969682,3347.216318,3836.166667,3733.645098,387.1823814,4120.827479,3346.462717,3010.87,370.780327864087,3006.754,3377.53432786409,2635.97367213591
177,3439.36,3523.144,398.3001721,3921.444172,3124.843828,2637.4,2626.223,370.1354333,2996.358433,2256.087567,3822.58,3745.081,409.8795482,4154.960548,3335.201452,3489.95098,3707.493137,388.1130503,4095.606188,3319.380087,3033.88,377.556154573065,2994.925,3372.48115457306,2617.36884542694
178,3569.1,3568.305,368.8338131,3937.138813,3199.471187,2717.98,2644.632,364.6528708,3009.284871,2279.979129,3848.76,3783.629,424.1907371,4207.819737,3359.438263,3568.068627,3726.262745,373.2433978,4099.506143,3353.019347,3199.31,382.499804626094,3016.649,3399.14880462609,2634.14919537391
179,3107.38,3574.667,380.7110946,3955.378095,3193.955905,2537.09,2659.354,352.4020471,3011.756047,2306.951953,3826.68,3805.886,408.1184828,4214.004483,3397.767517,3784.941176,3751.227451,365.0492764,4116.276727,3386.178175,2908.27,368.383423040451,3046.291,3414.67442304045,2677.90757695955
180,3714.77,3646.224,417.1985465,4063.422547,3229.025454,2507.91,2678.647,354.3768001,3033.0238,2324.2702,3399.61,3884.222,383.9365346,4268.158535,3500.285465,3860.107843,3736.858824,385.3132525,4122.172076,3351.545571,3154.69,379.556868912947,3058.834,3438.39086891295,2679.27713108705
181,3683.63,3630.725,408.918585,4039.643585,3221.806415,2797.4,2693.998,385.0911001,3079.0891,2308.9069,3891.82,3959.491,409.0855767,4368.576577,3550.405423,3521.107843,3695.657843,362.0514799,4057.709323,3333.606363,2686.31,367.406423649615,3040.149,3407.55542364961,2672.74257635039
