steps/FlexibleFourrooms-v0-,steps/Fourrooms-v0-
45.659999999999975,52.72857142857142
43.41999999999999,45.971428571428596
43.528571428571354,53.997142857142826
48.95714285714287,46.29428571428567
47.265714285714225,48.95428571428572
47.98285714285706,51.06571428571426
45.66571428571428,40.725714285714325
38.82857142857137,47.53714285714285
40.92571428571428,46.46571428571425
41.81714285714282,42.64857142857142
41.679999999999964,50.53428571428565
40.98571428571431,49.86285714285711
39.85714285714282,52.6742857142857
37.199999999999946,45.8285714285714
42.9828571428571,48.20857142857141
39.982857142857085,44.47142857142852
43.145714285714256,49.43714285714286
42.1857142857143,43.35714285714288
40.72285714285715,46.56
39.139999999999944,46.099999999999966
38.68857142857138,47.462857142857125
38.52857142857147,47.32285714285708
36.68571428571421,45.67999999999997
40.865714285714304,48.208571428571396
36.50571428571432,45.32
36.07714285714283,44.617142857142845
38.13142857142854,49.21428571428572
34.26857142857139,48.69714285714283
38.94571428571427,47.60857142857145
34.74285714285712,49.197142857142836
38.25714285714284,51.57428571428574
35.03999999999996,49.49428571428568
35.88285714285709,46.84285714285714
36.099999999999945,44.33428571428567
35.64000000000001,46.27142857142858
33.685714285714226,46.151428571428596
33.37714285714287,43.67428571428568
33.65714285714281,50.78285714285713
39.67999999999995,50.085714285714346
35.91142857142856,40.494285714285716
35.38857142857138,45.88571428571423
41.67714285714285,44.32285714285715
34.585714285714246,43.531428571428606
35.52857142857143,47.299999999999905
35.16571428571425,51.01142857142851
34.9971428571428,46.18285714285708
37.18285714285711,43.711428571428506
37.31999999999997,46.028571428571404
36.13142857142852,50.3142857142857
35.38571428571427,46.17428571428571
34.76857142857141,43.41999999999997
37.18571428571431,44.477142857142844
36.47999999999998,48.345714285714244
38.777142857142856,49.17999999999999
37.254285714285686,46.57714285714284
36.202857142857134,47.07999999999992
32.982857142857114,43.90857142857137
36.32857142857141,47.86571428571425
35.27999999999998,48.588571428571406
36.94571428571429,47.36857142857141
33.83999999999998,44.92285714285712
33.80571428571431,46.74285714285708
31.84857142857144,45.9028571428571
33.88285714285714,44.908571428571406
36.165714285714245,44.802857142857114
35.171428571428486,44.78285714285712
37.1457142857143,52.74857142857139
35.32571428571425,49.62857142857135
34.57428571428568,45.44285714285713
37.454285714285696,46.85714285714282
37.24285714285714,49.13999999999998
36.24571428571422,43.26857142857142
33.90285714285715,48.814285714285695
33.27714285714287,48.5228571428571
33.68571428571424,40.70285714285707
40.34571428571426,47.23142857142851
34.27714285714283,47.13714285714285
34.534285714285694,45.61428571428571
33.24857142857134,51.0628571428571
31.05142857142854,48.18857142857145
34.67142857142855,46.07142857142851
36.09714285714282,45.0571428571428
35.9885714285714,46.054285714285676
36.05428571428568,46.89714285714287
35.785714285714235,49.1628571428571
33.868571428571435,43.991428571428585
38.19428571428567,47.16571428571431
31.491428571428585,43.74285714285714
32.40571428571424,47.36285714285719
29.80857142857145,47.17714285714285
38.480000000000004,45.84571428571427
31.402857142857105,44.4571428571428
35.685714285714226,46.10571428571425
33.71142857142853,44.85142857142853
28.442857142857118,46.917142857142856
37.21714285714282,49.34000000000003
31.71428571428572,44.67714285714285
36.694285714285726,46.72857142857142
31.062857142857144,46.93999999999997
35.49428571428569,48.28571428571419
33.57999999999995,47.38285714285712
33.734285714285676,43.748571428571424
34.27999999999999,42.65999999999995
38.01714285714283,46.354285714285666
36.24285714285711,42.5828571428571
34.099999999999994,50.742857142857105
31.171428571428603,43.948571428571356
33.89714285714287,44.085714285714275
37.00857142857139,46.61999999999995
36.56285714285708,45.41428571428566
34.128571428571455,44.93999999999992
32.085714285714275,47.174285714285716
36.18571428571427,44.779999999999966
33.011428571428546,48.557142857142836
36.379999999999946,46.694285714285705
33.42,45.625714285714274
31.228571428571435,45.43142857142851
34.317142857142834,46.73714285714284
35.29142857142853,46.385714285714286
34.98857142857137,42.297142857142866
37.579999999999934,44.72571428571428
33.87714285714284,42.20857142857136
32.339999999999975,47.67142857142852
40.47714285714285,42.925714285714335
31.702857142857116,45.311428571428586
30.971428571428568,46.982857142857135
33.848571428571404,48.75142857142854
32.77142857142856,45.81142857142854
33.554285714285655,43.897142857142796
37.705714285714215,49.68571428571426
32.074285714285686,48.302857142857114
31.311428571428593,48.77999999999999
34.78285714285714,47.6228571428571
33.48,46.799999999999976
33.54857142857142,50.71714285714282
32.30285714285715,46.54571428571424
35.414285714285654,47.47999999999995
33.61999999999994,46.32571428571426
35.019999999999975,45.33714285714281
30.642857142857128,43.8142857142857
31.988571428571454,45.05142857142856
32.28000000000001,39.905714285714275
35.03142857142858,44.74857142857142
34.345714285714294,45.419999999999945
34.32285714285716,45.305714285714274
36.42571428571423,47.39714285714284
33.03428571428568,50.44857142857147
33.279999999999966,42.53999999999997
36.77999999999998,46.98857142857139
32.18857142857142,45.06285714285715
31.71428571428572,47.01428571428569
34.07428571428569,42.551428571428566
31.451428571428586,45.85428571428563
33.71714285714284,45.51142857142857
31.248571428571413,47.25714285714284
31.017142857142847,48.26857142857142
32.46571428571429,45.72571428571427
33.86571428571428,50.93428571428567
31.542857142857144,44.84571428571424
35.93714285714276,44.219999999999935
33.54285714285709,41.514285714285755
35.33714285714283,42.47142857142853
35.25142857142857,48.87714285714279
37.12285714285709,45.49428571428571
34.12285714285714,41.02857142857143
32.94285714285709,45.66571428571424
33.88857142857142,42.58571428571425
36.297142857142866,43.94857142857139
31.811428571428586,48.379999999999946
31.617142857142856,44.468571428571416
34.24857142857139,43.074285714285715
31.588571428571427,44.51142857142853
31.2514285714286,44.777142857142906
34.274285714285675,44.24857142857143
35.4428571428571,50.25714285714286
34.04285714285716,43.728571428571406
31.882857142857112,44.83999999999998
34.079999999999934,43.83999999999998
35.98000000000001,50.90571428571427
33.451428571428565,46.34571428571427
32.48571428571427,46.19428571428569
35.13142857142857,48.05428571428571
32.56571428571422,42.57142857142857
32.4714285714286,46.06857142857143
34.52571428571426,44.480000000000004
34.51142857142853,48.462857142857125
30.765714285714292,47.20285714285709
35.34857142857137,41.99428571428569
33.19714285714288,42.91714285714285
31.771428571428594,45.04285714285713
35.368571428571364,41.745714285714286
32.362857142857116,44.1771428571428
30.848571428571397,41.75428571428566
30.271428571428565,48.29999999999994
32.0085714285714,43.65428571428568
37.18857142857142,48.04285714285712
34.39142857142852,44.13999999999995
32.62857142857144,42.36571428571428
36.54857142857146,44.791428571428554
33.70857142857139,45.15714285714285
36.01428571428568,43.348571428571404
33.031428571428556,43.634285714285674
32.388571428571424,45.45714285714278
34.02571428571425,44.54285714285714
35.37142857142854,47.882857142857134
33.75999999999999,44.07428571428571
35.01428571428571,43.5371428571428
33.09999999999996,48.0771428571428
32.45714285714281,41.55714285714283
31.75714285714289,47.14
33.24571428571428,47.88285714285714
32.377142857142836,43.16571428571427
34.44571428571427,45.39142857142856
34.3771428571428,50.38571428571426
32.474285714285685,43.55142857142858
32.21999999999996,40.8971428571428
39.18571428571427,44.93714285714283
34.794285714285685,45.34285714285712
34.334285714285684,46.27999999999997
38.27142857142856,46.354285714285695
30.994285714285688,43.805714285714224
32.345714285714216,43.894285714285665
34.65142857142853,44.239999999999945
32.86000000000002,43.494285714285695
35.17142857142851,44.76285714285715
33.868571428571386,43.46285714285716
30.73428571428569,51.08857142857149
32.14285714285713,42.75714285714284
33.45428571428567,42.617142857142845
32.342857142857135,46.19428571428568
32.01999999999999,48.76571428571425
37.41142857142855,46.03714285714283
31.071428571428573,44.69714285714283
34.234285714285676,46.79142857142857
34.90571428571421,46.02571428571427
31.234285714285704,46.734285714285676
37.617142857142824,44.54285714285715
33.06857142857138,49.8028571428571
36.15428571428569,45.617142857142824
34.52571428571425,42.88285714285715
35.754285714285686,45.40285714285718
31.83714285714285,41.59142857142859
35.345714285714294,45.79428571428571
31.685714285714297,45.94285714285711
33.02285714285708,41.19714285714284
34.87142857142856,49.274285714285675
32.862857142857095,47.845714285714266
31.01714285714285,48.7
31.234285714285697,46.8485714285714
31.82857142857135,49.414285714285725
37.65999999999995,45.971428571428554
32.69999999999996,44.13714285714288
30.13714285714284,49.459999999999965
34.63714285714282,47.54571428571425
32.73714285714287,45.19142857142862
33.24285714285716,47.89714285714287
36.79714285714282,41.311428571428564
36.34571428571422,49.64285714285711
32.7714285714286,47.7114285714285
33.34285714285715,41.911428571428566
36.80285714285712,45.071428571428605
36.22571428571428,43.54571428571428
33.03142857142855,46.077142857142825
32.33714285714282,43.00285714285707
31.51714285714286,44.73428571428563
35.79142857142857,49.1285714285714
37.4142857142857,51.948571428571405
34.554285714285676,41.67999999999987
37.125714285714295,46.934285714285686
33.154285714285706,42.89999999999999
37.339999999999925,46.86571428571428
35.00285714285712,44.35999999999999
30.319999999999986,43.11999999999996
30.862857142857138,44.23142857142854
35.077142857142825,45.43714285714281
32.40285714285711,43.63428571428573
32.59714285714283,44.53714285714282
32.28857142857143,43.67999999999998
32.942857142857136,45.011428571428546
33.63714285714282,42.754285714285714
30.70285714285714,46.81714285714285
36.03999999999996,44.71714285714286
31.465714285714284,46.82857142857141
32.52571428571427,44.9257142857143
35.76571428571425,45.97999999999995
34.379999999999995,45.228571428571406
36.559999999999924,46.25714285714282
33.79428571428571,44.348571428571404
36.202857142857084,41.08000000000001
32.5857142857143,44.59999999999997
33.67999999999999,42.217142857142804
34.699999999999974,44.977142857142844
33.89714285714282,40.90857142857142
32.52857142857143,46.52285714285714
33.27428571428568,41.91999999999999
35.43999999999996,42.551428571428495
31.888571428571414,49.399999999999885
34.408571428571385,41.8942857142857
29.942857142857118,45.074285714285736
34.602857142857125,44.17142857142852
30.971428571428582,45.39142857142857
32.3857142857142,42.099999999999945
33.145714285714256,43.7657142857143
33.98571428571425,43.71428571428569
34.27999999999997,42.61142857142855
35.08857142857135,46.982857142857135
31.834285714285706,44.61428571428571
32.46857142857143,47.95999999999998
33.419999999999966,44.75428571428572
34.34285714285716,46.29714285714285
31.20571428571428,43.19999999999996
31.742857142857098,44.56571428571429
32.468571428571394,42.2771428571428
36.59714285714282,47.96857142857145
33.68285714285712,41.5
33.754285714285686,42.151428571428575
33.00571428571424,42.99714285714283
38.35428571428573,44.61714285714279
35.17428571428565,45.968571428571416
31.928571428571445,41.36857142857142
34.28857142857136,47.01999999999999
33.98571428571425,45.36571428571426
33.41999999999995,45.33142857142855
30.522857142857124,51.32857142857141
31.82285714285714,46.95714285714287
30.83999999999998,45.07142857142856
35.10571428571428,41.331428571428546
33.73714285714283,49.457142857142784
34.434285714285686,42.211428571428506
33.345714285714244,48.108571428571345
34.63428571428566,44.13428571428572
32.7542857142857,46.334285714285684
34.47142857142855,43.21999999999996
34.02000000000002,47.60857142857141
36.302857142857114,44.46571428571424
36.14571428571426,41.011428571428546
34.03714285714289,45.89428571428571
28.722857142857134,42.588571428571434
32.38857142857136,45.982857142857135
33.279999999999994,45.66285714285713
35.762857142857115,44.49428571428571
32.03142857142855,42.905714285714296
33.63714285714282,47.15999999999997
34.70571428571431,42.52571428571425
33.137142857142834,45.1171428571429
34.74857142857134,48.57142857142859
33.26000000000003,41.057142857142814
33.037142857142825,46.4542857142856
37.397142857142846,47.754285714285714
33.65714285714288,43.72857142857144
33.86571428571428,39.01428571428572
34.9142857142857,45.55714285714291
33.299999999999955,49.537142857142854
35.53714285714282,43.18000000000001
35.57714285714286,43.86571428571428
34.93714285714282,41.09142857142854
36.282857142857125,44.83428571428568
34.58571428571428,48.25428571428572
35.79714285714281,46.32000000000001
34.485714285714266,45.08285714285711
33.87999999999996,45.51714285714281
33.80285714285711,43.59142857142856
36.26571428571426,48.15714285714281
30.934285714285746,46.79714285714283
34.1171428571428,47.494285714285674
34.55714285714279,48.23428571428573
36.31714285714283,44.77999999999996
31.34571428571429,44.722857142857116
36.30857142857142,44.51142857142853
36.43714285714283,44.89142857142853
35.757142857142824,42.39142857142849
33.648571428571394,42.679999999999986
37.065714285714265,47.77142857142858
33.291428571428554,48.045714285714254
31.87714285714282,44.79714285714279
35.959999999999965,42.14571428571426
33.468571428571416,43.42571428571425
32.85999999999996,42.43142857142857
36.434285714285686,49.31714285714291
33.494285714285695,45.211428571428556
34.762857142857094,42.38571428571427
32.99999999999997,51.2685714285714
35.262857142857165,46.402857142857144
32.91999999999998,39.768571428571406
36.51142857142855,44.38571428571429
31.80857142857139,45.939999999999955
33.774285714285696,44.21142857142858
37.411428571428615,46.68285714285712
34.21142857142853,42.58285714285707
38.23999999999994,43.85999999999996
32.55714285714285,47.954285714285696
31.174285714285734,46.93999999999997
31.37142857142856,46.79142857142855
33.43428571428565,46.77999999999998
34.11142857142851,45.3542857142857
32.2742857142857,46.674285714285666
33.53714285714279,47.485714285714245
32.288571428571416,41.371428571428595
34.471428571428525,46.62571428571428
31.825714285714277,47.737142857142835
33.51999999999997,42.24285714285714
31.994285714285684,46.771428571428565
34.594285714285675,39.37142857142855
33.45999999999994,42.24857142857144
36.61142857142861,43.80857142857145
28.797142857142855,45.89142857142855
37.117142857142845,48.35999999999997
35.28285714285712,46.78571428571424
33.091428571428544,43.4
35.62285714285711,44.41714285714283
31.397142857142832,42.71714285714286
34.234285714285654,46.091428571428516
36.894285714285665,43.38285714285714
33.814285714285695,43.111428571428526
34.585714285714275,47.002857142857145
33.68571428571434,44.43142857142855
32.48857142857143,40.84285714285712
31.582857142857147,45.28571428571424
32.697142857142865,41.73999999999999
34.554285714285655,46.07142857142849
32.41714285714287,43.63428571428571
33.91714285714285,42.945714285714246
35.237142857142835,44.11999999999997
31.505714285714237,47.98000000000002
33.67428571428567,40.954285714285724
32.09142857142856,41.39142857142855
36.15142857142857,46.13142857142855
33.26571428571423,41.07714285714281
34.337142857142844,44.08285714285707
32.940000000000005,45.71999999999998
29.72,42.497142857142826
35.165714285714266,43.22857142857141
32.96285714285713,39.714285714285666
32.697142857142836,52.47142857142861
30.071428571428562,46.23142857142852
34.68857142857142,47.237142857142835
34.30285714285714,45.68571428571424
34.265714285714246,37.21428571428568
37.29999999999999,45.49999999999999
35.91714285714282,45.38571428571423
32.43428571428571,43.58857142857144
33.83428571428567,46.482857142857135
34.82571428571424,42.59142857142855
32.28571428571426,43.928571428571416
31.32285714285715,47.328571428571436
34.442857142857086,38.60571428571424
32.95428571428569,43.682857142857095
36.03999999999995,50.13142857142854
35.6828571428571,39.905714285714275
36.22571428571427,44.037142857142804
32.420000000000016,39.788571428571395
33.82571428571426,44.56857142857138
38.642857142857146,46.58
35.15142857142858,42.8085714285714
34.63428571428566,48.71142857142856
34.33142857142856,42.71428571428568
38.76857142857142,47.574285714285686
33.08285714285712,45.67714285714282
33.07142857142851,43.04857142857146
34.157142857142844,48.21142857142853
31.077142857142874,42.14285714285714
33.68571428571422,45.33142857142858
34.36285714285711,44.33142857142859
32.05428571428569,44.01428571428571
30.974285714285713,43.91999999999997
33.12571428571431,40.77428571428571
35.81142857142847,42.405714285714254
35.26857142857142,46.399999999999935
32.325714285714284,43.93428571428571
35.67142857142854,48.268571428571384
35.40285714285718,43.668571428571404
32.39714285714282,43.92857142857143
31.034285714285716,49.26857142857142
34.20285714285708,46.754285714285686
33.794285714285714,42.92285714285714
33.65714285714284,45.85428571428565
33.05142857142858,43.311428571428564
33.81428571428568,45.0685714285714
37.762857142857165,44.12571428571424
31.751428571428544,46.33142857142852
33.21142857142854,43.76857142857136
33.4285714285714,45.95142857142857
32.465714285714284,41.519999999999996
34.89714285714284,46.482857142857156
32.21714285714282,41.07142857142857
34.22285714285716,48.56857142857137
34.14571428571425,43.285714285714256
34.782857142857054,44.42857142857143
32.65714285714284,39.14285714285712
31.63999999999999,45.73714285714285
33.97428571428571,46.579999999999956
34.86857142857138,41.54857142857143
31.151428571428593,41.74571428571424
33.46571428571426,39.59142857142859
30.874285714285705,44.05142857142857
30.43428571428569,43.065714285714314
35.362857142857166,46.05428571428563
35.7371428571428,45.03999999999992
30.77714285714284,45.277142857142906
32.43714285714285,44.20571428571425
30.897142857142853,45.951428571428565
30.280000000000022,43.511428571428574
33.62571428571425,41.2199999999999
34.254285714285686,46.01428571428565
32.88857142857139,41.22571428571425
33.285714285714235,45.688571428571386
32.81142857142855,43.62857142857146
32.81714285714279,44.814285714285695
32.505714285714205,47.4057142857143
34.857142857142854,44.100000000000016
36.90857142857136,44.29142857142859
39.98285714285712,42.234285714285654
36.885714285714236,46.37999999999997
33.85714285714286,44.89714285714285
33.42571428571425,42.48857142857145
37.16285714285711,42.27999999999991
33.76,49.18571428571424
35.24285714285717,45.47999999999997
34.822857142857124,43.24571428571424
34.67428571428569,46.69428571428568
33.10571428571422,44.79142857142851
34.47999999999997,46.699999999999946
37.21142857142858,43.95999999999995
33.151428571428546,46.865714285714205
34.42857142857142,45.09142857142857
31.611428571428576,47.754285714285736
31.33142857142854,43.20857142857141
32.88285714285712,43.448571428571434
31.502857142857117,45.425714285714314
34.31142857142853,41.414285714285654
31.69142857142855,44.57714285714282
34.8685714285714,45.254285714285686
34.274285714285725,48.042857142857144
32.37999999999999,44.90571428571427
33.694285714285726,44.1971428571428
31.79142857142855,43.59714285714279
33.917142857142856,42.808571428571405
34.71142857142854,42.56571428571426
33.92857142857141,43.017142857142865
30.048571428571428,43.31428571428571
32.78285714285715,46.1485714285714
32.842857142857156,45.41142857142848
34.651428571428525,43.394285714285665
33.03999999999997,42.988571428571454
30.665714285714277,39.28857142857145
34.18857142857138,46.14857142857145
32.431428571428626,40.77999999999993
33.65428571428571,43.04571428571428
33.85142857142854,48.06285714285713
33.4828571428571,40.71428571428562
33.37428571428568,43.397142857142846
33.85428571428574,42.55999999999998
33.90285714285711,43.642857142857096
38.039999999999935,43.33714285714284
32.66857142857139,43.56
32.211428571428584,47.32857142857136
31.87142857142852,45.14857142857141
33.32857142857141,47.119999999999976
34.2,44.1428571428571
31.871428571428556,42.50571428571424
35.18571428571426,41.55142857142859
35.448571428571384,44.73999999999999
31.5142857142857,42.25999999999998
34.431428571428555,40.81714285714285
35.28571428571422,44.617142857142824
33.93142857142851,41.462857142857175
35.18285714285711,47.99999999999995
37.219999999999935,43.1428571428571
34.434285714285686,44.32
30.908571428571427,46.651428571428525
33.5885714285714,42.705714285714244
35.451428571428536,46.4142857142857
35.0857142857143,45.27714285714283
35.08857142857144,41.434285714285686
33.04857142857137,45.728571428571406
32.73714285714281,41.277142857142834
32.32285714285711,44.66571428571425
31.862857142857113,45.7028571428571
35.25999999999999,44.91714285714287
35.09714285714284,43.18571428571426
32.99142857142851,44.45714285714288
32.33428571428566,42.225714285714204
29.71142857142856,43.585714285714275
35.90571428571425,42.79428571428569
31.659999999999965,46.00571428571428
37.677142857142854,45.95714285714285
32.11428571428565,47.75428571428571
32.197142857142886,49.79714285714289
33.022857142857085,43.017142857142844
32.24571428571424,43.99142857142852
34.53142857142853,40.75428571428576
32.09714285714286,43.774285714285654
32.20571428571428,39.257142857142796
32.60857142857142,46.72285714285711
34.751428571428534,40.35714285714281
32.58285714285712,42.222857142857166
31.02857142857144,39.79142857142853
32.67714285714285,40.69142857142855
36.71142857142855,42.33714285714278
31.417142857142853,42.61142857142852
36.33428571428571,47.09999999999996
33.75999999999996,42.41714285714285
31.002857142857152,44.27142857142856
32.77714285714287,43.53999999999991
30.199999999999974,47.67999999999996
32.33142857142857,48.43142857142857
30.782857142857118,42.76857142857143
34.12571428571426,44.091428571428615
36.73428571428564,42.21999999999999
35.61999999999995,46.26285714285713
35.07428571428572,43.52571428571428
30.739999999999995,43.29142857142859
32.51142857142852,45.49999999999998
36.022857142857134,45.382857142857134
30.685714285714266,45.70285714285709
31.419999999999973,44.788571428571395
35.160000000000004,48.082857142857144
33.32000000000002,44.4485714285714
32.425714285714314,43.71142857142854
33.23428571428566,42.14857142857139
35.04571428571425,43.35428571428566
33.934285714285686,46.38571428571427
35.49714285714287,41.83714285714283
32.56857142857142,47.90571428571428
34.33714285714281,41.40857142857138
34.29999999999997,46.31142857142855
32.99142857142858,44.14857142857136
38.49428571428566,42.474285714285685
33.128571428571405,47.10285714285716
35.76571428571428,42.08857142857142
33.439999999999976,44.82857142857133
31.88571428571426,44.78571428571422
32.09999999999999,46.12571428571427
33.257142857142846,50.38857142857144
36.908571428571385,44.29714285714288
34.07142857142858,46.47428571428573
30.979999999999993,45.748571428571395
32.477142857142844,42.23142857142858
33.01714285714284,40.67142857142854
36.48571428571427,49.51142857142855
33.01999999999993,44.09142857142857
35.03142857142854,41.637142857142834
35.23428571428571,39.84857142857141
34.09142857142853,42.12
37.18285714285709,43.29714285714288
31.034285714285716,43.35142857142858
34.49714285714283,44.23142857142855
34.48285714285713,41.034285714285645
33.639999999999986,46.542857142857095
32.442857142857136,43.225714285714254
31.49999999999998,42.05428571428561
34.74857142857137,41.73714285714281
34.55142857142859,48.69142857142853
34.17999999999996,45.082857142857094
35.06857142857143,44.77428571428572
34.02285714285711,43.114285714285664
31.908571428571424,41.83714285714283
35.24285714285714,46.177142857142854
30.98857142857143,42.242857142857154
36.80285714285708,42.41428571428569
31.81428571428573,40.35714285714283
30.440000000000012,43.862857142857166
35.982857142857156,43.98857142857145
29.71142857142857,47.917142857142885
36.29999999999996,42.571428571428555
32.87714285714286,47.67999999999998
34.92857142857145,37.78571428571424
32.33142857142855,47.154285714285706
37.434285714285686,41.83142857142852
34.80571428571428,43.994285714285695
35.64571428571426,47.45142857142855
32.04285714285715,42.41142857142856
31.071428571428577,45.28000000000001
35.708571428571425,41.33142857142855
33.10571428571427,47.26857142857142
34.042857142857144,44.534285714285666
31.64571428571427,46.53714285714284
33.74857142857139,43.174285714285645
35.24285714285713,44.40857142857139
34.16285714285709,47.388571428571375
34.96857142857138,44.32857142857137
36.7942857142857,43.02857142857139
33.077142857142846,46.29142857142857
36.00857142857143,41.24857142857143
35.41428571428569,44.25428571428568
34.648571428571415,46.58285714285713
32.05714285714283,42.47142857142857
32.477142857142844,45.87428571428572
32.77714285714288,46.408571428571406
35.108571428571416,44.32857142857141
33.24285714285712,43.13999999999999
33.91714285714287,42.42857142857143
32.411428571428544,46.89142857142855
36.69142857142855,43.51428571428566
33.77428571428564,43.62571428571423
35.85428571428572,44.39142857142857
34.26857142857142,43.259999999999955
35.45428571428562,45.41999999999997
37.41428571428571,40.842857142857135
35.84285714285714,46.925714285714264
29.248571428571424,43.051428571428566
33.92285714285712,43.95142857142854
28.885714285714297,44.94857142857136
34.62285714285713,45.397142857142875
33.288571428571395,46.902857142857165
34.47999999999997,47.5228571428571
29.662857142857163,43.660000000000004
34.014285714285634,44.31428571428572
31.680000000000014,42.05142857142856
30.862857142857134,46.71714285714285
36.45142857142853,43.04571428571423
33.61142857142855,49.385714285714286
33.31142857142853,40.819999999999965
32.054285714285676,44.4742857142857
30.99142857142857,47.60285714285716
31.577142857142867,44.36857142857142
38.75428571428569,45.44285714285716
33.04571428571427,42.205714285714286
32.41714285714282,43.70857142857137
34.65428571428567,47.93714285714284
31.159999999999968,44.83428571428567
33.72571428571429,46.18857142857141
32.32571428571424,44.32857142857144
35.65142857142853,45.98857142857142
32.745714285714264,46.062857142857126
35.91428571428566,41.51428571428571
31.740000000000006,47.45142857142855
33.17428571428567,41.48857142857147
36.55999999999994,38.474285714285685
32.07714285714283,43.91999999999995
34.00285714285711,43.622857142857136
35.50857142857138,41.642857142857146
33.94857142857144,44.231428571428594
34.1885714285714,47.13714285714279
30.122857142857132,49.33428571428567
35.099999999999945,45.97142857142854
34.694285714285726,48.76285714285715
33.85714285714281,41.64857142857144
34.179999999999986,41.83428571428565
34.55142857142855,42.28571428571427
33.662857142857106,50.39142857142856
32.0,48.27999999999994
31.92571428571427,41.64
31.654285714285685,43.96000000000003
33.857142857142854,44.9428571428571
35.79142857142861,46.18857142857138
32.059999999999974,41.9
36.72285714285713,43.185714285714305
36.7828571428571,44.72571428571429
34.934285714285686,40.23428571428568
35.34285714285713,47.59999999999998
34.83999999999998,42.45714285714278
33.76285714285713,48.33142857142859
31.16000000000001,41.902857142857115
37.2685714285714,46.07142857142856
32.737142857142814,38.82571428571426
36.425714285714264,40.49428571428576
31.382857142857077,47.64285714285711
34.119999999999976,42.67142857142854
33.44571428571429,45.81428571428573
33.53999999999999,39.75428571428569
34.9171428571428,49.63142857142857
33.36285714285713,40.81714285714284
34.614285714285685,49.60857142857139
31.157142857142837,44.725714285714226
35.04857142857134,40.49428571428573
34.485714285714245,45.308571428571454
36.59999999999989,45.55428571428565
31.305714285714267,45.471428571428525
33.56857142857148,40.4971428571429
34.64571428571422,43.382857142857176
35.942857142857164,48.1828571428571
33.67142857142854,43.75142857142853
35.95142857142858,44.38285714285712
35.46571428571431,44.72857142857143
31.514285714285677,41.1228571428571
40.639999999999986,47.462857142857104
32.53142857142855,44.719999999999956
35.10857142857137,42.69142857142852
32.42571428571429,44.67142857142854
35.0085714285714,45.20571428571426
33.54571428571429,41.957142857142834
34.437142857142824,45.971428571428525
34.15142857142855,45.37428571428568
37.80285714285706,46.59142857142853
36.43428571428572,45.57142857142858
36.125714285714245,46.111428571428526
34.191428571428574,43.4657142857143
35.07428571428569,45.765714285714274
35.488571428571426,43.711428571428506
35.61428571428566,49.13714285714278
34.479999999999954,47.29142857142851
32.620000000000005,44.17428571428566
35.6942857142857,46.88285714285714
32.57142857142854,39.04857142857144
34.551428571428566,41.31714285714281
30.925714285714264,42.73428571428573
32.8342857142857,47.63142857142852
33.44000000000002,46.30857142857145
37.597142857142764,42.84857142857135
34.108571428571395,48.16571428571429
33.47714285714277,41.47142857142851
32.73142857142857,43.90857142857138
32.46571428571427,48.674285714285695
32.80857142857137,42.24285714285714
37.05428571428572,39.21999999999992
37.62285714285711,42.47999999999995
32.28571428571428,44.08571428571426
32.09428571428571,46.38285714285713
33.842857142857156,38.70285714285715
33.488571428571404,45.56285714285705
34.17999999999995,43.04285714285715
34.48571428571423,45.331428571428546
36.24285714285703,41.4342857142857
