999
32
295
279
103
57
24
49
48
25
325
417
35
253
58
182
79
30
56
1
18
222
36
23
29
93
2
9
41
153
23
12
2
18
16
198
4
116
26
43
17
39
110
45
40
25
25
11
73
48
20
2
76
54
116
17
23
25
5
39
63
18
66
38
116
45
188
11
53
34
4
43
0
73
46
27
526
48
26
68
35
127
36
67
74
91
60
23
63
52
31
41
55
0
109
58
66
9
63
25
39
19
85
41
159
25
26
60
6
93
24
65
62
66
69
118
9
47
28
186
2
6
73
16
43
72
53
51
121
49
73
35
2
46
175
12
170
268
22
21
17
6
31
68
25
52
114
44
186
84
12
2
164
8
31
16
6
125
26
17
104
25
98
4
79
46
0
38
33
30
77
38
41
25
91
66
84
28
32
35
52
5
67
20
34
24
32
115
0
83
24
21
28
56
8
90
33
69
18
5
54
62
29
12
158
0
68
56
47
18
16
16
51
59
111
107
82
32
8
90
11
2
92
51
57
79
71
124
53
57
390
34
66
4
48
105
106
90
57
23
0
89
24
19
62
5
18
220
21
25
12
19
2
27
50
26
1
166
15
51
23
38
2
3
66
112
1
3
49
53
58
41
0
170
192
48
23
38
23
27
85
28
78
34
57
145
78
37
42
37
22
77
117
176
112
148
95
20
57
51
43
129
11
2
58
78
38
18
33
50
19
214
189
210
169
3
41
60
85
102
56
60
165
63
13
15
69
19
5
2
29
1
51
220
130
42
140
26
5
43
18
20
56
72
57
54
22
28
9
13
54
25
56
24
64
64
30
36
50
23
30
2
30
46
28
54
47
46
14
11
22
35
36
101
16
8
32
47
12
120
21
64
60
24
54
68
78
91
25
117
35
108
50
61
37
33
71
20
69
4
33
17
5
18
31
4
3
11
22
18
58
52
16
65
7
43
46
98
5
5
81
76
30
34
4
70
20
29
17
13
55
21
14
93
37
31
8
16
15
50
23
66
3
3
14
39
15
4
19
7
14
1
25
13
132
10
47
54
35
54
19
65
3
55
15
3
37
30
29
1
28
14
38
7
32
23
40
13
25
45
21
5
23
34
23
73
26
21
1
27
37
88
9
2
62
4
20
10
15
27
2
24
12
73
9
43
2
67
21
175
16
84
12
48
38
12
4
20
38
81
57
63
25
2
44
43
50
37
29
68
9
26
36
11
44
52
37
6
16
20
18
7
0
6
41
44
34
39
0
34
56
39
14
25
35
20
190
47
49
25
107
178
64
6
27
15
21
0
6
1
55
60
26
31
7
10
13
37
15
29
129
14
11
29
56
0
37
92
51
4
10
70
48
95
2
31
21
68
8
6
16
2
8
39
47
32
2
8
17
